# mp_msun mc_msun inclination_deg
1.8321674796e+00 1.3199816588e+00 8.5302649194e+01
1.8246214617e+00 1.3173166864e+00 8.5204590932e+01
1.8172055475e+00 1.3141904688e+00 8.5297955651e+01
1.8237107354e+00 1.3168554412e+00 8.5245077413e+01
1.8574076084e+00 1.3300265547e+00 8.5192458974e+01
1.8428359876e+00 1.3241328657e+00 8.5293594267e+01
1.8269633293e+00 1.3183416758e+00 8.5161229172e+01
1.8433564027e+00 1.3245428615e+00 8.5215083048e+01
1.8384124599e+00 1.3225441322e+00 8.5247697449e+01
1.8415349501e+00 1.3239791173e+00 8.5163048787e+01
1.8407543275e+00 1.3236203711e+00 8.5184084056e+01
1.8248816692e+00 1.3171116885e+00 8.5320284671e+01
1.8414048463e+00 1.3238253689e+00 8.5201354627e+01
1.8388027712e+00 1.3229028785e+00 8.5170275711e+01
1.8058865206e+00 1.3099367629e+00 8.5241406751e+01
1.8377619411e+00 1.3219803881e+00 8.5366492312e+01
1.8230602166e+00 1.3166504433e+00 8.5227239035e+01
1.8346394509e+00 1.3212628955e+00 8.5180909661e+01
1.8520733544e+00 1.3280790748e+00 8.5152138264e+01
1.8362006960e+00 1.3221341365e+00 8.5083005362e+01
1.8146034724e+00 1.3134217268e+00 8.5206276096e+01
1.8221494903e+00 1.3160866992e+00 8.5306894300e+01
1.8238408391e+00 1.3170604391e+00 8.5187205667e+01
1.8480401379e+00 1.3262853434e+00 8.5240009618e+01
1.8637826925e+00 1.3323840302e+00 8.5228718826e+01
1.8248816692e+00 1.3170091896e+00 8.5359700677e+01
1.8315169608e+00 1.3197766609e+00 8.5284799550e+01
1.8412747426e+00 1.3239791173e+00 8.5126084862e+01
1.8411446388e+00 1.3237228700e+00 8.5202058376e+01
1.8373716298e+00 1.3219803881e+00 8.5308633814e+01
1.8213688677e+00 1.3159842002e+00 8.5230916756e+01
1.8605300986e+00 1.3315127892e+00 8.5088951134e+01
1.8244913579e+00 1.3171116885e+00 8.5262671342e+01
1.8234505278e+00 1.3167016928e+00 8.5265014017e+01
1.8280041593e+00 1.3185466737e+00 8.5235249610e+01
1.8381522524e+00 1.3229541280e+00 8.5059588561e+01
1.8034145493e+00 1.3088092746e+00 8.5304110454e+01
1.8315169608e+00 1.3196741620e+00 8.5323849978e+01
1.8401038087e+00 1.3234153732e+00 8.5166858725e+01
1.8496013830e+00 1.3270540855e+00 8.5178283744e+01
1.8551958446e+00 1.3293603116e+00 8.5124026898e+01
1.8285245744e+00 1.3184441747e+00 8.5350958688e+01
1.8235806316e+00 1.3167016928e+00 8.5284159136e+01
1.8364609035e+00 1.3217753902e+00 8.5252836877e+01
1.8390629787e+00 1.3226978806e+00 8.5284616013e+01
1.8347695547e+00 1.3212116460e+00 8.5218740251e+01
1.8261827067e+00 1.3179316800e+00 8.5201079845e+01
1.8295654044e+00 1.3192641662e+00 8.5193243956e+01
1.8497314868e+00 1.3266953392e+00 8.5331788082e+01
1.8173356513e+00 1.3142929677e+00 8.5278163812e+01
1.8291750931e+00 1.3187516715e+00 8.5329672541e+01
1.8122616047e+00 1.3123454879e+00 8.5268764073e+01
1.8429660914e+00 1.3244916120e+00 8.5178102229e+01
1.8483003454e+00 1.3262853434e+00 8.5277760863e+01
1.8165550287e+00 1.3136267247e+00 8.5418268138e+01
1.8554560521e+00 1.3288478169e+00 8.5352929745e+01
1.8214989715e+00 1.3159329507e+00 8.5269324999e+01
1.8300858194e+00 1.3192129167e+00 8.5288332545e+01
1.8375017336e+00 1.3221853859e+00 8.5250108549e+01
1.8360705923e+00 1.3216216418e+00 8.5253852496e+01
1.8321674796e+00 1.3204429040e+00 8.5130229689e+01
1.8369813186e+00 1.3220828870e+00 8.5213075145e+01
1.8347695547e+00 1.3209553987e+00 8.5315512213e+01
1.8298256119e+00 1.3191104178e+00 8.5288968857e+01
1.8509024206e+00 1.3274640812e+00 8.5212423787e+01
1.8385425637e+00 1.3225953817e+00 8.5247351196e+01
1.8502519018e+00 1.3271565844e+00 8.5233467736e+01
1.8382823561e+00 1.3226466312e+00 8.5190617632e+01
1.8341190359e+00 1.3212116460e+00 8.5125513892e+01
1.8570172971e+00 1.3300778041e+00 8.5118467759e+01
1.8364609035e+00 1.3215703923e+00 8.5330634565e+01
1.8463487891e+00 1.3258240982e+00 8.5168707297e+01
1.8244913579e+00 1.3170091896e+00 8.5301599947e+01
1.8166851325e+00 1.3138317225e+00 8.5358123338e+01
1.8259224992e+00 1.3175216843e+00 8.5317855795e+01
1.8235806316e+00 1.3167529422e+00 8.5264722833e+01
1.8228000091e+00 1.3163941960e+00 8.5285910054e+01
1.8231903203e+00 1.3163941960e+00 8.5343856927e+01
1.8468692041e+00 1.3258753477e+00 8.5224259316e+01
1.8473896191e+00 1.3261828445e+00 8.5184680422e+01
1.8319072720e+00 1.3196229125e+00 8.5401951987e+01
1.8220193865e+00 1.3159842002e+00 8.5326806941e+01
1.8518131469e+00 1.3280278254e+00 8.5134131249e+01
1.8354200735e+00 1.3215703923e+00 8.5178950838e+01
1.8437467139e+00 1.3246966099e+00 8.5213998026e+01
1.8445273365e+00 1.3249016078e+00 8.5250138395e+01
1.8476498266e+00 1.3264390918e+00 8.5127400802e+01
1.8294353007e+00 1.3190591683e+00 8.5251133813e+01
1.8190270001e+00 1.3147029635e+00 8.5372962113e+01
1.8290449894e+00 1.3188541705e+00 8.5271427436e+01
1.8563667784e+00 1.3298215568e+00 8.5120462625e+01
1.8395833937e+00 1.3232616248e+00 8.5149338149e+01
1.8302159232e+00 1.3193666652e+00 8.5249250626e+01
1.8205882452e+00 1.3153692066e+00 8.5349708667e+01
1.8203280377e+00 1.3154204561e+00 8.5291341659e+01
1.8559764671e+00 1.3294628105e+00 8.5196942958e+01
1.8359404885e+00 1.3217241407e+00 8.5196658212e+01
1.8402339125e+00 1.3233641237e+00 8.5204507464e+01
1.8354200735e+00 1.3215191428e+00 8.5197980746e+01
1.8512927318e+00 1.3277715780e+00 8.5154446804e+01
1.8188968963e+00 1.3148054624e+00 8.5313990678e+01
1.8535044957e+00 1.3284890706e+00 8.5204566524e+01
1.8339889322e+00 1.3206991513e+00 8.5298011361e+01
1.8412747426e+00 1.3240816163e+00 8.5088717935e+01
1.8277439518e+00 1.3183929252e+00 8.5255156728e+01
1.8214989715e+00 1.3159329507e+00 8.5269324999e+01
1.8263128105e+00 1.3176241832e+00 8.5336581792e+01
1.8256622917e+00 1.3177266822e+00 8.5202257638e+01
1.8328179983e+00 1.3205454029e+00 8.5185416956e+01
1.8237107354e+00 1.3169066907e+00 8.5225803382e+01
1.8348996585e+00 1.3213141450e+00 8.5199296049e+01
1.8490809680e+00 1.3265415908e+00 8.5294799071e+01
1.8168152362e+00 1.3141392193e+00 8.5259787182e+01
1.8287847819e+00 1.3187516715e+00 8.5272052453e+01
1.8166851325e+00 1.3139854709e+00 8.5299031019e+01
1.8398436012e+00 1.3232103753e+00 8.5205550379e+01
1.8467391003e+00 1.3260290961e+00 8.5148745735e+01
1.8248816692e+00 1.3174704348e+00 8.5184908753e+01
1.8566269859e+00 1.3296165589e+00 8.5232986674e+01
1.8368512148e+00 1.3222878849e+00 8.5118742616e+01
1.8372415261e+00 1.3221341365e+00 8.5231557437e+01
1.8169453400e+00 1.3142417183e+00 8.5240157478e+01
1.8342491397e+00 1.3212116460e+00 8.5144016828e+01
1.8342491397e+00 1.3206991513e+00 8.5336473133e+01
1.8324276871e+00 1.3204429040e+00 8.5167374406e+01
1.8429660914e+00 1.3243378636e+00 8.5235310922e+01
1.8429660914e+00 1.3241328657e+00 8.5312693218e+01
1.8237107354e+00 1.3169066907e+00 8.5225803382e+01
1.8194173114e+00 1.3150617098e+00 8.5293299314e+01
1.8510325243e+00 1.3273103328e+00 8.5288881714e+01
1.8388027712e+00 1.3227491301e+00 8.5227445422e+01
1.8498615905e+00 1.3271053349e+00 8.5196482399e+01
1.8294353007e+00 1.3192641662e+00 8.5174512064e+01
1.8238408391e+00 1.3169066907e+00 8.5244787091e+01
1.8414048463e+00 1.3236203711e+00 8.5278199808e+01
1.8506422131e+00 1.3273615823e+00 8.5213200003e+01
1.8468692041e+00 1.3258240982e+00 8.5243421644e+01
1.8234505278e+00 1.3164966949e+00 8.5343261179e+01
1.8399737050e+00 1.3231078764e+00 8.5262785429e+01
1.8265730180e+00 1.3180341790e+00 8.5219347659e+01
1.8290449894e+00 1.3193154157e+00 8.5099999926e+01
1.8423155726e+00 1.3241841152e+00 8.5198877504e+01
1.8469993079e+00 1.3259778466e+00 8.5204801696e+01
1.8429660914e+00 1.3243891131e+00 8.5216164079e+01
1.8394532900e+00 1.3231078764e+00 8.5187542856e+01
1.8203280377e+00 1.3155229550e+00 8.5252460232e+01
1.8263128105e+00 1.3179829295e+00 8.5200784238e+01
1.8201979339e+00 1.3152667077e+00 8.5330836784e+01
1.8476498266e+00 1.3261315950e+00 8.5241150920e+01
1.8375017336e+00 1.3223903838e+00 8.5173648131e+01
1.8463487891e+00 1.3257215993e+00 8.5206662957e+01
1.8035446530e+00 1.3089117735e+00 8.5284281823e+01
1.8261827067e+00 1.3176754327e+00 8.5297680645e+01
1.8317771683e+00 1.3197766609e+00 8.5323193662e+01
1.8337287246e+00 1.3206991513e+00 8.5259859919e+01
1.8333384134e+00 1.3204429040e+00 8.5299678150e+01
1.8551958446e+00 1.3294115610e+00 8.5105376112e+01
1.8186366888e+00 1.3148567119e+00 8.5256031455e+01
1.8293051969e+00 1.3190079189e+00 8.5251446055e+01
1.8313868570e+00 1.3201354072e+00 8.5132087656e+01
1.8298256119e+00 1.3190591683e+00 8.5308478250e+01
1.8231903203e+00 1.3168554412e+00 8.5169578703e+01
1.8429660914e+00 1.3246453604e+00 8.5121575499e+01
1.8307363382e+00 1.3197254114e+00 8.5190459117e+01
1.8201979339e+00 1.3154204561e+00 8.5272139655e+01
1.8139529536e+00 1.3129092321e+00 8.5304549526e+01
1.8453079590e+00 1.3254141025e+00 8.5171629604e+01
1.8471294116e+00 1.3260290961e+00 8.5204428129e+01
1.8346394509e+00 1.3211091471e+00 8.5238265871e+01
1.8451778553e+00 1.3252091046e+00 8.5229097225e+01
1.8531141844e+00 1.3284378211e+00 8.5167867660e+01
1.8390629787e+00 1.3227491301e+00 8.5265248754e+01
1.8313868570e+00 1.3197766609e+00 8.5265718601e+01
1.8343792434e+00 1.3208528997e+00 8.5297005743e+01
1.8404941200e+00 1.3232616248e+00 8.5280712415e+01
1.8234505278e+00 1.3168554412e+00 8.5207180263e+01
1.8291750931e+00 1.3188029210e+00 8.5310070567e+01
1.8377619411e+00 1.3224928827e+00 8.5172977221e+01
1.8306062345e+00 1.3193666652e+00 8.5306552026e+01
1.8429660914e+00 1.3241841152e+00 8.5293226448e+01
1.8391930824e+00 1.3232616248e+00 8.5094105460e+01
1.8391930824e+00 1.3231591258e+00 8.5131532886e+01
1.8329481021e+00 1.3205966524e+00 8.5185097953e+01
1.8384124599e+00 1.3225441322e+00 8.5247697449e+01
1.8510325243e+00 1.3274640812e+00 8.5231128715e+01
1.8347695547e+00 1.3210066482e+00 8.5295995974e+01
1.8524636657e+00 1.3278228275e+00 8.5303866066e+01
1.8371114223e+00 1.3219803881e+00 8.5270452519e+01
1.8485605529e+00 1.3264903413e+00 8.5238481735e+01
1.8131723310e+00 1.3124992363e+00 8.5345490855e+01
1.8489508642e+00 1.3264390918e+00 8.5314637647e+01
1.8351598660e+00 1.3213141450e+00 8.5236938734e+01
1.8278740556e+00 1.3184954242e+00 8.5235554882e+01
1.8402339125e+00 1.3233641237e+00 8.5204507464e+01
1.8334685171e+00 1.3208016503e+00 8.5183817401e+01
1.8295654044e+00 1.3191104178e+00 8.5250821106e+01
1.8147335761e+00 1.3132167289e+00 8.5302994662e+01
1.8399737050e+00 1.3230053774e+00 8.5301572067e+01
1.8322975833e+00 1.3200841577e+00 8.5282848786e+01
1.8407543275e+00 1.3235691216e+00 8.5203110660e+01
1.8577979197e+00 1.3301803031e+00 8.5191227163e+01
1.8440069214e+00 1.3247991088e+00 8.5213272464e+01
1.8311266495e+00 1.3196741620e+00 8.5266360336e+01
1.8328179983e+00 1.3204429040e+00 8.5223629835e+01
1.8414048463e+00 1.3237228700e+00 8.5239619616e+01
1.8196775189e+00 1.3155742045e+00 8.5139043558e+01
1.8205882452e+00 1.3156254539e+00 8.5251903680e+01
1.8386726674e+00 1.3226978806e+00 8.5227790570e+01
1.8057564169e+00 1.3097317650e+00 8.5300139926e+01
1.8277439518e+00 1.3182904263e+00 8.5293992063e+01
1.8243612541e+00 1.3172141875e+00 8.5205169603e+01
1.8401038087e+00 1.3235178721e+00 8.5129163262e+01
1.8416650538e+00 1.3240816163e+00 8.5143838187e+01
1.8173356513e+00 1.3142929677e+00 8.5278163812e+01
1.8298256119e+00 1.3193154157e+00 8.5211738807e+01
1.8362006960e+00 1.3220316375e+00 8.5120372651e+01
1.8437467139e+00 1.3245428615e+00 8.5271637571e+01
1.8427058839e+00 1.3244403626e+00 8.5159891797e+01
1.8410145350e+00 1.3237741195e+00 8.5164440417e+01
1.8328179983e+00 1.3204941535e+00 8.5204484701e+01
1.8224096978e+00 1.3159329507e+00 8.5405251953e+01
1.8317771683e+00 1.3196229125e+00 8.5382386210e+01
1.8152539911e+00 1.3135242257e+00 8.5262931558e+01
1.8212387640e+00 1.3160866992e+00 8.5173744462e+01
1.8606602023e+00 1.3315640387e+00 8.5088541802e+01
1.8334685171e+00 1.3208016503e+00 8.5183817401e+01
1.8131723310e+00 1.3124479869e+00 8.5365320471e+01
1.8188968963e+00 1.3149079614e+00 8.5274906631e+01
1.8376318374e+00 1.3225441322e+00 8.5135544648e+01
1.8272235368e+00 1.3182391768e+00 8.5237074272e+01
1.8432262989e+00 1.3245428615e+00 8.5196378650e+01
1.8296955082e+00 1.3189566694e+00 8.5328391778e+01
1.8443972327e+00 1.3251066057e+00 8.5155268806e+01
1.8048456906e+00 1.3091680209e+00 8.5380935600e+01
1.8329481021e+00 1.3205454029e+00 8.5204163820e+01
1.8381522524e+00 1.3223903838e+00 8.5267689894e+01
1.8164249250e+00 1.3139854709e+00 8.5260579764e+01
1.8509024206e+00 1.3275153307e+00 8.5193405049e+01
1.8514228356e+00 1.3277715780e+00 8.5172921949e+01
1.8342491397e+00 1.3212116460e+00 8.5144016828e+01
1.8235806316e+00 1.3165479444e+00 8.5342962586e+01
1.8100498409e+00 1.3112692491e+00 8.5351544971e+01
1.8450477515e+00 1.3251578551e+00 8.5229466283e+01
1.8445273365e+00 1.3250553562e+00 8.5192771294e+01
1.8225398015e+00 1.3164966949e+00 8.5209168028e+01
1.8450477515e+00 1.3253628530e+00 8.5153471018e+01
1.8138228498e+00 1.3127042342e+00 8.5364014725e+01
1.8159045099e+00 1.3136267247e+00 8.5320253279e+01
1.8509024206e+00 1.3273103328e+00 8.5269946429e+01
1.8468692041e+00 1.3258240982e+00 8.5243421644e+01
1.8302159232e+00 1.3198791598e+00 8.5060069461e+01
1.8369813186e+00 1.3219803881e+00 8.5251476347e+01
1.8384124599e+00 1.3225953817e+00 8.5228479515e+01
1.8402339125e+00 1.3232103753e+00 8.5262077557e+01
1.8348996585e+00 1.3212116460e+00 8.5237603214e+01
1.8466089966e+00 1.3259778466e+00 8.5149111829e+01
1.8274837443e+00 1.3179829295e+00 8.5373291256e+01
1.8211086602e+00 1.3158304518e+00 8.5250784882e+01
1.8341190359e+00 1.3208528997e+00 8.5258868981e+01
1.8156443024e+00 1.3136267247e+00 8.5281614290e+01
1.8351598660e+00 1.3213141450e+00 8.5236938734e+01
1.8325577908e+00 1.3204429040e+00 8.5186053600e+01
1.8515529394e+00 1.3276178296e+00 8.5248723604e+01
1.8421854688e+00 1.3242866142e+00 8.5142445561e+01
1.8397134975e+00 1.3228516290e+00 8.5321806504e+01
1.8421854688e+00 1.3238766184e+00 8.5295426606e+01
1.8557162596e+00 1.3292578126e+00 8.5235859462e+01
1.8525937694e+00 1.3282328232e+00 8.5169430540e+01
1.8355501772e+00 1.3215191428e+00 8.5216755751e+01
1.8397134975e+00 1.3231591258e+00 8.5205897124e+01
1.8368512148e+00 1.3219803881e+00 8.5232575276e+01
1.8442671290e+00 1.3249528572e+00 8.5193496293e+01
1.8330782059e+00 1.3205966524e+00 8.5203842483e+01
1.8531141844e+00 1.3281815738e+00 8.5263166475e+01
1.8142131611e+00 1.3130629805e+00 8.5284470172e+01
1.8362006960e+00 1.3219291386e+00 8.5158033309e+01
1.8367211111e+00 1.3219803881e+00 8.5213748415e+01
1.8447875440e+00 1.3251066057e+00 8.5211085167e+01
1.8341190359e+00 1.3210066482e+00 8.5201255416e+01
1.8332083096e+00 1.3204941535e+00 8.5261174741e+01
1.8234505278e+00 1.3165991938e+00 8.5303972023e+01
1.8368512148e+00 1.3222366354e+00 8.5137526550e+01
1.8429660914e+00 1.3243891131e+00 8.5216164079e+01
1.8503820055e+00 1.3272590833e+00 8.5213974483e+01
1.8052360019e+00 1.3097317650e+00 8.5223156898e+01
1.8255321880e+00 1.3174704348e+00 8.5279707317e+01
1.8226699053e+00 1.3164454454e+00 8.5247383051e+01
1.8280041593e+00 1.3184441747e+00 8.5273916309e+01
1.8390629787e+00 1.3228003796e+00 8.5245961665e+01
1.8345093472e+00 1.3210578976e+00 8.5238596516e+01
1.8429660914e+00 1.3244916120e+00 8.5178102229e+01
1.8454380628e+00 1.3252603541e+00 8.5247543376e+01
1.8222795940e+00 1.3162404476e+00 8.5267613396e+01
1.8369813186e+00 1.3221341365e+00 8.5193991495e+01
1.8466089966e+00 1.3259778466e+00 8.5149111829e+01
1.8423155726e+00 1.3242353647e+00 8.5179874864e+01
1.8100498409e+00 1.3113717480e+00 8.5312059974e+01
1.8376318374e+00 1.3225953817e+00 8.5116771921e+01
1.8415349501e+00 1.3235178721e+00 8.5336311085e+01
1.8351598660e+00 1.3214166439e+00 8.5198639302e+01
1.8411446388e+00 1.3234666227e+00 8.5298334885e+01
1.8237107354e+00 1.3170091896e+00 8.5187490691e+01
1.8241010466e+00 1.3169066907e+00 8.5282982381e+01
1.8498615905e+00 1.3273103328e+00 8.5121094047e+01
1.8308664420e+00 1.3195716630e+00 8.5267000220e+01
1.8311266495e+00 1.3196741620e+00 8.5266360336e+01
1.8568871934e+00 1.3299240557e+00 8.5156332992e+01
1.8260526030e+00 1.3176241832e+00 8.5297984965e+01
