# mp_msun mc_msun inclination_deg
1.4629124005e+00 1.3622298066e+00 7.8181986703e+01
1.9461888510e+00 1.5837315131e+00 7.7599001291e+01
1.5233219568e+00 1.3957906712e+00 7.7510466043e+01
1.6206484642e+00 1.4394197952e+00 7.7682223782e+01
1.2984641638e+00 1.2682593857e+00 8.0469122125e+01
1.4494880546e+00 1.3555176337e+00 7.8228842768e+01
1.4226393629e+00 1.3286689420e+00 8.0389374268e+01
1.5937997725e+00 1.4192832765e+00 7.8716794832e+01
1.5501706485e+00 1.4058589306e+00 7.7822512496e+01
1.3957906712e+00 1.3387372014e+00 7.7050266570e+01
1.5468145620e+00 1.3890784983e+00 8.0000541356e+01
1.4998293515e+00 1.3722980660e+00 7.9223766672e+01
1.3253128555e+00 1.2951080774e+00 7.8286410859e+01
1.1373720137e+00 1.1843572241e+00 8.1019921604e+01
1.4595563140e+00 1.3622298066e+00 7.7967009677e+01
1.4125711035e+00 1.3420932878e+00 7.7659982860e+01
1.2917519909e+00 1.2649032992e+00 8.0479196387e+01
1.5401023891e+00 1.3957906712e+00 7.8542862357e+01
1.4696245734e+00 1.3756541524e+00 7.6868587660e+01
1.2145620023e+00 1.2447667804e+00 7.7575839027e+01
1.3420932878e+00 1.3051763367e+00 7.8027351369e+01
1.6340728100e+00 1.4461319681e+00 7.7609057428e+01
1.4159271900e+00 1.3420932878e+00 7.7874498591e+01
1.2917519909e+00 1.2649032992e+00 8.0479196387e+01
1.6642775882e+00 1.4629124005e+00 7.7238114285e+01
1.6508532423e+00 1.4629124005e+00 7.6532789676e+01
1.3655858931e+00 1.2984641638e+00 8.0914761159e+01
1.6139362912e+00 1.4226393629e+00 7.9557541125e+01
1.2783276451e+00 1.2716154721e+00 7.8322416596e+01
1.2246302617e+00 1.2279863481e+00 8.1161225120e+01
1.4931171786e+00 1.3722980660e+00 7.8764249577e+01
1.4125711035e+00 1.3320250284e+00 7.9076391335e+01
1.4964732651e+00 1.3722980660e+00 7.8991684544e+01
1.6273606371e+00 1.4394197952e+00 7.8071851811e+01
1.4494880546e+00 1.3622298066e+00 7.7343169027e+01
1.2649032992e+00 1.2414106940e+00 8.2592523412e+01
1.3353811149e+00 1.2783276451e+00 8.2026945521e+01
1.7045506257e+00 1.4763367463e+00 7.7811915644e+01
1.3890784983e+00 1.3152445961e+00 7.9950158779e+01
1.7246871445e+00 1.4864050057e+00 7.7681064732e+01
1.2951080774e+00 1.2783276451e+00 7.8560346586e+01
1.2548350398e+00 1.2514789534e+00 7.9633356827e+01
1.4025028441e+00 1.3253128555e+00 7.9366312224e+01
1.3488054608e+00 1.2984641638e+00 7.9515322697e+01
1.3756541524e+00 1.3118885097e+00 7.9447466795e+01
1.4125711035e+00 1.3286689420e+00 7.9595799292e+01
1.2649032992e+00 1.2581911263e+00 7.9355154509e+01
1.5535267349e+00 1.3924345848e+00 7.9958127305e+01
1.4092150171e+00 1.3387372014e+00 7.7892011916e+01
1.4729806598e+00 1.3555176337e+00 7.9875689131e+01
1.4360637088e+00 1.3454493743e+00 7.8748842065e+01
1.2313424346e+00 1.2548350398e+00 7.7365120983e+01
