# mp_msun mc_msun inclination_deg
1.1016678137e+00 3.5998405253e-01 5.5230401686e+01
1.8126483636e+00 5.0085609756e-01 5.3308942622e+01
1.0433320366e+00 3.4402589118e-01 5.6116918204e+01
1.7134393506e+00 4.8049568480e-01 5.3783833614e+01
1.2130697393e+00 3.8474671670e-01 5.4647085227e+01
1.3197495482e+00 4.0345628518e-01 5.4880912537e+01
1.6021161330e+00 4.3647317073e-01 5.7750230666e+01
1.5699830994e+00 4.4362682927e-01 5.5616995851e+01
1.5999971912e+00 4.5298161351e-01 5.4958705781e+01
1.0325560240e+00 3.4842814259e-01 5.4803044935e+01
1.5279106470e+00 4.4472739212e-01 5.4295068137e+01
1.5895259067e+00 4.5848442777e-01 5.3862701275e+01
9.4594701303e-01 3.3357054409e-01 5.4216631290e+01
1.8051368094e+00 4.8104596623e-01 5.5924989897e+01
1.2377506560e+00 3.8529699812e-01 5.5385255268e+01
1.9923491440e+00 5.1186172608e-01 5.5809624024e+01
1.5198493547e+00 4.4802908068e-01 5.3586315433e+01
1.1180394651e+00 3.6823827392e-01 5.4295068137e+01
1.3728541388e+00 4.1391163227e-01 5.4764083139e+01
1.7283777302e+00 4.6288667917e-01 5.6804328996e+01
1.5982695064e+00 4.5243133208e-01 5.4997574630e+01
1.5047530695e+00 4.2931951220e-01 5.6116918204e+01
1.7029676426e+00 4.6618836773e-01 5.5616995851e+01
1.6925418097e+00 4.7169118199e-01 5.4529917580e+01
1.4900831594e+00 4.3427204503e-01 5.4880912537e+01
1.7457336205e+00 4.6068555347e-01 5.7637248422e+01
1.2972389742e+00 3.9905403377e-01 5.4919818431e+01
1.8785952269e+00 4.9425272045e-01 5.5732625720e+01
1.1802029163e+00 3.8199530957e-01 5.4020199403e+01
1.7571061006e+00 4.6949005629e-01 5.6499487486e+01
1.5077059662e+00 4.3592288931e-01 5.5114070617e+01
1.5376874098e+00 4.3757373358e-01 5.5694100127e+01
2.0831993512e+00 5.3442326454e-01 5.4686103330e+01
8.8772809957e-01 3.1761238274e-01 5.4958705781e+01
1.7525691943e+00 4.8544821764e-01 5.4020199403e+01
1.5056488264e+00 4.3702345216e-01 5.4880912537e+01
1.3769778415e+00 4.0895909944e-01 5.5732625720e+01
1.0455396450e+00 3.4787786116e-01 5.5423923503e+01
1.5163411556e+00 4.3647317073e-01 5.5269142264e+01
1.5410779679e+00 4.3537260788e-01 5.6155252010e+01
1.3241146159e+00 4.0895909944e-01 5.4098830641e+01
1.3365959597e+00 3.9740318949e-01 5.6499487486e+01
1.7072923341e+00 4.6893977486e-01 5.5307864691e+01
1.9050463429e+00 5.0966060038e-01 5.4177383838e+01
1.2225688753e+00 3.8034446529e-01 5.5771133672e+01
2.0860583431e+00 5.3607410882e-01 5.4529917580e+01
1.4344534980e+00 4.3207091932e-01 5.3665382785e+01
1.2803861165e+00 4.0510712946e-01 5.3388293704e+01
2.0519575065e+00 5.2121651032e-01 5.5809624024e+01
1.3565332093e+00 4.2051500938e-01 5.3229509567e+01
1.0918633997e+00 3.6218517824e-01 5.4451710910e+01
1.5289306450e+00 4.3867429644e-01 5.5269142264e+01
2.0521820363e+00 5.3497354597e-01 5.3980854399e+01
1.9862246765e+00 5.1901538462e-01 5.4686103330e+01
1.5426153018e+00 4.4967992495e-01 5.3941489742e+01
1.8840009687e+00 4.9150131332e-01 5.6270150445e+01
1.6263876339e+00 4.4967992495e-01 5.6193568626e+01
1.7609103269e+00 4.8544821764e-01 5.4216631290e+01
1.7493151864e+00 4.8489793621e-01 5.4020199403e+01
1.2706122012e+00 3.9079981238e-01 5.5501206080e+01
1.7605105041e+00 4.7224146341e-01 5.6155252010e+01
1.0225282588e+00 3.5007898687e-01 5.4098830641e+01
1.3476586774e+00 4.0235572233e-01 5.5963410264e+01
1.6542888546e+00 4.6838949343e-01 5.4059524801e+01
1.2812758835e+00 3.9630262664e-01 5.4880912537e+01
1.6911298858e+00 4.7444258912e-01 5.4098830641e+01
1.3387159220e+00 4.0290600375e-01 5.5578417083e+01
9.5951598803e-01 3.3136941839e-01 5.5230401686e+01
1.3653735771e+00 4.0620769231e-01 5.5848096818e+01
1.1155839357e+00 3.6603714822e-01 5.4608048265e+01
1.4619468379e+00 4.3812401501e-01 5.3507167515e+01
1.5278753495e+00 4.2821894934e-01 5.6994316685e+01
1.8719147246e+00 5.0745947467e-01 5.3744369965e+01
1.9060831201e+00 4.9920525328e-01 5.5655556851e+01
1.3699226349e+00 4.1721332083e-01 5.4138116971e+01
1.4286008818e+00 4.3152063790e-01 5.3586315433e+01
1.3309363730e+00 4.0950938086e-01 5.4216631290e+01
1.6562891499e+00 4.5958499062e-01 5.5423923503e+01
1.5908242057e+00 4.5683358349e-01 5.4138116971e+01
1.5326963528e+00 4.2711838649e-01 5.7335268688e+01
