# mp_msun mc_msun inclination_deg
1.3516043517e+00 1.2704669270e+00 8.2262350168e+01
1.3418649637e+00 1.2635498095e+00 8.2791277101e+01
1.3414723921e+00 1.2499433195e+00 8.7855467302e+01
1.3224324084e+00 1.2676721806e+00 8.0060864731e+01
1.2879311272e+00 1.3096060803e+00 7.2799378191e+01
1.3214985181e+00 1.2729773397e+00 7.9109482420e+01
1.2849155210e+00 1.2433829487e+00 8.1186923776e+01
1.3228440601e+00 1.2843223628e+00 7.7550643872e+01
1.3289255215e+00 1.2607420757e+00 8.2010933342e+01
1.3582403468e+00 1.2638309319e+00 8.4936720171e+01
1.3296508828e+00 1.2775155401e+00 7.9018826610e+01
1.3478629769e+00 1.2518616456e+00 8.9189483384e+01
1.3181291400e+00 1.2667331708e+00 7.9863521106e+01
1.3672186870e+00 1.2658300991e+00 8.5787518542e+01
1.3198225384e+00 1.2895339984e+00 7.6676652104e+01
1.3444936962e+00 1.2617968528e+00 8.3563393325e+01
1.3234621085e+00 1.2697021106e+00 7.9798579510e+01
1.2911696803e+00 1.3164347163e+00 7.2321172068e+01
1.3223975178e+00 1.2572260562e+00 8.2093856142e+01
1.2923147398e+00 1.2938578086e+00 7.4596686360e+01
1.3095095959e+00 1.2744793460e+00 7.8011105717e+01
1.3114968315e+00 1.2746757169e+00 7.8122004123e+01
1.3251690341e+00 1.2653725712e+00 8.0713127966e+01
1.2951398988e+00 1.2888490431e+00 7.5303177292e+01
1.3009451559e+00 1.2961546423e+00 7.4814015260e+01
1.3106578115e+00 1.2415205928e+00 8.4808428882e+01
1.3111142843e+00 1.2929870092e+00 7.5738824530e+01
1.2937941880e+00 1.2475204246e+00 8.1224420262e+01
1.3227793836e+00 1.2747578239e+00 7.8928904074e+01
1.3042603033e+00 1.2945892796e+00 7.5168205857e+01
1.3032195265e+00 1.2585317843e+00 8.0027705704e+01
1.3111131050e+00 1.2606590095e+00 8.0330188264e+01
1.2342987846e+00 1.2883662791e+00 7.2227026791e+01
1.3126031543e+00 1.2452305235e+00 8.3931863986e+01
1.2718787201e+00 1.3059993957e+00 7.2377892905e+01
1.2979575630e+00 1.2934581486e+00 7.4945882582e+01
1.2923654360e+00 1.3003616194e+00 7.3920490059e+01
1.3176499321e+00 1.2724546569e+00 7.8899089761e+01
1.3004964187e+00 1.2464654378e+00 8.2135643310e+01
1.3243006292e+00 1.2540138143e+00 8.3070778751e+01
1.3377345328e+00 1.2672423892e+00 8.1530319164e+01
1.2400120836e+00 1.3295804861e+00 6.9093407911e+01
1.3409834468e+00 1.2517436086e+00 8.6560781600e+01
1.2886071810e+00 1.2836009164e+00 7.5530865121e+01
1.3352568487e+00 1.2530999209e+00 8.4872174373e+01
1.3060758311e+00 1.2548047218e+00 8.0965186566e+01
1.3109026199e+00 1.2918854146e+00 7.5855650848e+01
1.2731121922e+00 1.3134971512e+00 7.1763355047e+01
1.3386083920e+00 1.2580540213e+00 8.3824351811e+01
1.2905070152e+00 1.2782139091e+00 7.6284293221e+01
1.3380467862e+00 1.2647412483e+00 8.2093856142e+01
1.3246100846e+00 1.2419321574e+00 8.7855467302e+01
1.3216139466e+00 1.2908097793e+00 7.6626989411e+01
1.3192280154e+00 1.2778717827e+00 7.8205852297e+01
1.3209924714e+00 1.2407588393e+00 8.7436729029e+01
1.3275995019e+00 1.2472250100e+00 8.5710183053e+01
1.3413279343e+00 1.2816209823e+00 7.9262255454e+01
1.3679047757e+00 1.2669018299e+00 8.5486104849e+01
1.3124111480e+00 1.2868759424e+00 7.6552833021e+01
1.3072265749e+00 1.2523480264e+00 8.1569331007e+01
1.3128081912e+00 1.2864788992e+00 7.6626989411e+01
1.3259983014e+00 1.2728512814e+00 7.9479819877e+01
1.3484140889e+00 1.2754125635e+00 8.0928753038e+01
1.3255727498e+00 1.2886041948e+00 7.7157849094e+01
1.3355873979e+00 1.2974613883e+00 7.6651798080e+01
1.3271721559e+00 1.2799942670e+00 7.8460999819e+01
1.2934846193e+00 1.3439594486e+00 7.0113259055e+01
1.3227612749e+00 1.2909773282e+00 7.6676652104e+01
1.3046603930e+00 1.2340492090e+00 8.6757527902e+01
1.3686498168e+00 1.2635202064e+00 8.7311596302e+01
1.3214155453e+00 1.2804971059e+00 7.7983538712e+01
1.3342231951e+00 1.2454003789e+00 8.9189483384e+01
1.3525866421e+00 1.2611519610e+00 8.4936720171e+01
1.2906109955e+00 1.2911949549e+00 7.4792145946e+01
1.2797055437e+00 1.2763876056e+00 7.5855650848e+01
1.3507648786e+00 1.2677968276e+00 8.2791277101e+01
1.3474999738e+00 1.2535373923e+00 8.7311596302e+01
1.3021592282e+00 1.2591566913e+00 7.9830999012e+01
1.2873872110e+00 1.2843849035e+00 7.5371119608e+01
1.3147676500e+00 1.2652923501e+00 7.9830999012e+01
1.3043812242e+00 1.2504067879e+00 8.1687457017e+01
1.3155391227e+00 1.2933793422e+00 7.5949796914e+01
1.3437431788e+00 1.2537940287e+00 8.6197674093e+01
