# mp_msun mc_msun inclination_deg
1.2866473785e+00 1.2453959825e+00 7.4142218503e+01
1.2834851605e+00 1.2484842649e+00 7.3646896630e+01
1.2815476166e+00 1.2504395679e+00 7.3345180878e+01
1.2818217973e+00 1.2502568293e+00 7.3377817371e+01
1.2828819629e+00 1.2491786716e+00 7.3543356521e+01
1.2850936876e+00 1.2469675345e+00 7.3890900111e+01
1.2837410626e+00 1.2483563479e+00 7.3673506816e+01
1.2875430356e+00 1.2444091941e+00 7.4298066756e+01
1.2842894240e+00 1.2477898582e+00 7.3761605608e+01
1.2835765541e+00 1.2484842649e+00 7.3651596079e+01
1.2856786065e+00 1.2463827710e+00 7.3984248797e+01
1.2817669612e+00 1.2503481986e+00 7.3365642806e+01
1.2888042670e+00 1.2432213932e+00 7.4497976366e+01
1.2838872923e+00 1.2481370616e+00 7.3704136979e+01
1.2863183616e+00 1.2457066382e+00 7.4091023404e+01
1.2840700794e+00 1.2479725968e+00 7.3730932514e+01
1.2836131115e+00 1.2483928956e+00 7.3663076629e+01
1.2838872923e+00 1.2481370616e+00 7.3704136979e+01
1.2859527872e+00 1.2461269369e+00 7.4026246813e+01
1.2824798311e+00 1.2494710534e+00 7.3492440563e+01
1.2852399173e+00 1.2468396175e+00 7.3912223666e+01
1.2814745017e+00 1.2504943895e+00 7.3335864494e+01
1.2846001622e+00 1.2473695594e+00 7.3822324348e+01
1.2816024527e+00 1.2504578418e+00 7.3346068735e+01
1.2855872129e+00 1.2464924141e+00 7.3967658474e+01
1.2850754089e+00 1.2469127129e+00 7.3895804648e+01
1.2832109798e+00 1.2487400989e+00 7.3605998781e+01
1.2854592619e+00 1.2465655096e+00 7.3953093648e+01
1.2855506555e+00 1.2464741403e+00 7.3967703087e+01
1.2837776200e+00 1.2483563479e+00 7.3675389586e+01
1.2830099139e+00 1.2490142068e+00 7.3567048741e+01
1.2870860677e+00 1.2449208622e+00 7.4217435967e+01
1.2816938463e+00 1.2502751032e+00 7.3369472201e+01
1.2843077028e+00 1.2477350366e+00 7.3768357487e+01
1.2841980305e+00 1.2477715844e+00 7.3758806582e+01
1.2852581960e+00 1.2467847959e+00 7.3919048941e+01
1.2811089274e+00 1.2509512360e+00 7.3270683107e+01
1.2853861470e+00 1.2466203312e+00 7.3943377126e+01
