# mp_msun mc_msun inclination_deg
1.6016935564e+00 1.2878779374e+00 5.4170853504e+01
1.6031781198e+00 1.2860444069e+00 5.4277734138e+01
1.5940087577e+00 1.2953866817e+00 5.3710210982e+01
1.6064092284e+00 1.2830758336e+00 5.4467335994e+01
1.5869352497e+00 1.3028954259e+00 5.3270609420e+01
1.5876338678e+00 1.3021096271e+00 5.3315426536e+01
1.5970652117e+00 1.2923307974e+00 5.3895135096e+01
1.5994230477e+00 1.2899734010e+00 5.4038953841e+01
1.6003836475e+00 1.2886637363e+00 5.4112913318e+01
1.5956679756e+00 1.2939023950e+00 5.3802975091e+01
1.6034401016e+00 1.2860444069e+00 5.4282550436e+01
1.5909523036e+00 1.2982679440e+00 5.3534263275e+01
1.6043133742e+00 1.2851712971e+00 5.4336724360e+01
1.6037020834e+00 1.2858697849e+00 5.4294979801e+01
1.5922622125e+00 1.2968709683e+00 5.3616295583e+01
1.5810843234e+00 1.3082213957e+00 5.2949941426e+01
1.6050993195e+00 1.2842108763e+00 5.4393259084e+01
1.5973271935e+00 1.2918069315e+00 5.3922252725e+01
1.6035274289e+00 1.2859570959e+00 5.4287961313e+01
1.6112995549e+00 1.2779244858e+00 5.4787141193e+01
1.6092910279e+00 1.2798453273e+00 5.4663845978e+01
1.5910396309e+00 1.2985298769e+00 5.3524872329e+01
1.6025668290e+00 1.2869175167e+00 5.4228521021e+01
1.5892057585e+00 1.3003634075e+00 5.3415729081e+01
1.6004709748e+00 1.2886637363e+00 5.4114509096e+01
1.5949693575e+00 1.2945135719e+00 5.3764449540e+01
1.6057979376e+00 1.2835996995e+00 5.4432989545e+01
1.5905156673e+00 1.2991410538e+00 5.3489985214e+01
1.5987244296e+00 1.2906718888e+00 5.3996234290e+01
1.5995977022e+00 1.2897987790e+00 5.4049647825e+01
1.5912142854e+00 1.2982679440e+00 5.3538950045e+01
1.6109502458e+00 1.2785356626e+00 5.4753250459e+01
1.6002089930e+00 1.2892749131e+00 5.4083357460e+01
1.5945327212e+00 1.2948628158e+00 5.3741792535e+01
1.5849267228e+00 1.3042050906e+00 5.3181227673e+01
1.6051866468e+00 1.2840362544e+00 5.4402529269e+01
1.5795124328e+00 1.3102295482e+00 5.2841381766e+01
1.6064965556e+00 1.2829885226e+00 5.4472796464e+01
1.5999470113e+00 1.2892749131e+00 5.4078576314e+01
1.5963665937e+00 1.2931165962e+00 5.3849001736e+01
1.6090290461e+00 1.2805438152e+00 5.4627916333e+01
1.5957553028e+00 1.2932039072e+00 5.3834228661e+01
1.6150546270e+00 1.2742574247e+00 5.5023113146e+01
1.6029161380e+00 1.2868302057e+00 5.4238725580e+01
1.5986371024e+00 1.2905845778e+00 5.3998391294e+01
1.5987244296e+00 1.2902353339e+00 5.4014972517e+01
1.5996850295e+00 1.2895368461e+00 5.4062513890e+01
1.6055359558e+00 1.2837743214e+00 5.4420477483e+01
1.5923495398e+00 1.2972202122e+00 5.3603193758e+01
1.5852760318e+00 1.3042050906e+00 5.3187397069e+01
1.5871099042e+00 1.3021969381e+00 5.3302524220e+01
1.6011695929e+00 1.2881398704e+00 5.4149925501e+01
1.5972398662e+00 1.2921561754e+00 5.3905753377e+01
1.6018682109e+00 1.2876160045e+00 5.4185401020e+01
1.5860619771e+00 1.3035939137e+00 5.3226394538e+01
1.6050119922e+00 1.2847347422e+00 5.4368696920e+01
1.6165391904e+00 1.2729477600e+00 5.5110776784e+01
1.5961919391e+00 1.2930292852e+00 5.3849556853e+01
1.6014315746e+00 1.2880525594e+00 5.4158497564e+01
1.5961046119e+00 1.2933785291e+00 5.3833121279e+01
1.6111249003e+00 1.2781864187e+00 5.4772142051e+01
1.5952313393e+00 1.2937277731e+00 5.3802499500e+01
1.6037894106e+00 1.2856951630e+00 5.4304202622e+01
1.5897297220e+00 1.2994902977e+00 5.3461396135e+01
1.6093783552e+00 1.2799326383e+00 5.4661589664e+01
1.5908649764e+00 1.2985298769e+00 5.3521749474e+01
1.6073698282e+00 1.2821154128e+00 5.4527482278e+01
1.5975018480e+00 1.2920688645e+00 5.3914232264e+01
1.6104262823e+00 1.2788849066e+00 5.4727848672e+01
1.6043133742e+00 1.2853459190e+00 5.4329094203e+01
1.5941834122e+00 1.2952120597e+00 5.3720732693e+01
1.6032654471e+00 1.2862190288e+00 5.4271733017e+01
1.6048373377e+00 1.2842108763e+00 5.4388422809e+01
1.5960172846e+00 1.2934658401e+00 5.3827830560e+01
1.5944453940e+00 1.2947755048e+00 5.3743912410e+01
1.5936594486e+00 1.2957359256e+00 5.3689183952e+01
1.6004709748e+00 1.2891876021e+00 5.4091903659e+01
1.5946200485e+00 1.2947755048e+00 5.3747060921e+01
1.5996850295e+00 1.2896241570e+00 5.4058754996e+01
1.5841407775e+00 1.3053401333e+00 5.3120878534e+01
1.5932228123e+00 1.2959978585e+00 5.3670287959e+01
1.5967159027e+00 1.2927673523e+00 5.3870195073e+01
1.5968032299e+00 1.2928546633e+00 5.3868056865e+01
1.6043133742e+00 1.2848220532e+00 5.4351994952e+01
1.6037020834e+00 1.2857824739e+00 5.4298787405e+01
1.5973271935e+00 1.2922434864e+00 5.3903609965e+01
1.5954933211e+00 1.2939897060e+00 5.3796115248e+01
1.5794251055e+00 1.3097056823e+00 5.2860960181e+01
1.5765433060e+00 1.3129361885e+00 5.2681262257e+01
1.6215168441e+00 1.2677091012e+00 5.5446758096e+01
1.5890311039e+00 1.3003634075e+00 5.3412618637e+01
1.6044007014e+00 1.2850839861e+00 5.4342149730e+01
1.5950566848e+00 1.2939897060e+00 5.3788230388e+01
1.6009076111e+00 1.2885764253e+00 5.4126260520e+01
1.5953186666e+00 1.2939023950e+00 5.3796665723e+01
1.5976765025e+00 1.2917196205e+00 5.3932323467e+01
1.6082431008e+00 1.2813296140e+00 5.4578449101e+01
1.6035274289e+00 1.2855205410e+00 5.4307000861e+01
1.6090290461e+00 1.2802818822e+00 5.4639551401e+01
1.5765433060e+00 1.3129361885e+00 5.2681262257e+01
1.5946200485e+00 1.2946881938e+00 5.3750756097e+01
1.6053613013e+00 1.2841235653e+00 5.4401924904e+01
1.5995103750e+00 1.2900607119e+00 5.4036790900e+01
1.6206435715e+00 1.2684949000e+00 5.5393575385e+01
1.6128714455e+00 1.2765275101e+00 5.4879369939e+01
1.5971525390e+00 1.2925927303e+00 5.3885546207e+01
1.6065838829e+00 1.2829012116e+00 5.4478258407e+01
1.6210802078e+00 1.2684949000e+00 5.5401942132e+01
1.5973271935e+00 1.2919815535e+00 5.3914793158e+01
1.5990737387e+00 1.2903226449e+00 5.4017582801e+01
1.6026541563e+00 1.2864809618e+00 5.4249102462e+01
1.6046626832e+00 1.2847347422e+00 5.4362255457e+01
1.6002963203e+00 1.2893622241e+00 5.4081187992e+01
1.6088543916e+00 1.2805438152e+00 5.4624664344e+01
1.5975891753e+00 1.2914576876e+00 5.3941938834e+01
1.5988990842e+00 1.2903226449e+00 5.4014402918e+01
1.6071078465e+00 1.2822027238e+00 5.4518767662e+01
1.5855380136e+00 1.3035066028e+00 5.3220717391e+01
1.5925241943e+00 1.2972202122e+00 5.3606325728e+01
1.5842281047e+00 1.3054274443e+00 5.3118847686e+01
1.6023048472e+00 1.2872667606e+00 5.4208550609e+01
1.6095530097e+00 1.2796707054e+00 5.4676504920e+01
1.6085924098e+00 1.2808930591e+00 5.4604291286e+01
