# mp_msun mc_msun inclination_deg
2.0988090333e+00 2.5462101313e-01 8.7723485378e+01
2.1058227961e+00 2.5517823640e-01 8.7659771695e+01
2.1404966404e+00 2.5790243902e-01 8.7468612956e+01
2.0050063671e+00 2.4731519700e-01 8.7500474646e+01
2.0717573473e+00 2.5257786116e-01 8.7404887215e+01
2.0730743053e+00 2.5270168856e-01 8.7309292556e+01
2.0542153164e+00 2.5115384615e-01 8.7659771695e+01
2.0046699562e+00 2.4731519700e-01 8.7373023145e+01
2.0080600224e+00 2.4756285178e-01 8.7468612956e+01
2.1662945127e+00 2.5988367730e-01 8.7500474646e+01
2.1951633897e+00 2.6211257036e-01 8.7436750482e+01
2.1070868180e+00 2.5530206379e-01 8.7532335563e+01
2.1148374765e+00 2.5585928705e-01 8.7755341158e+01
2.3523265854e+00 2.7406191370e-01 8.7181821303e+01
2.1085963891e+00 2.5542589118e-01 8.7500474646e+01
2.1479665955e+00 2.5852157598e-01 8.7277426017e+01
1.9400676418e+00 2.4211444653e-01 8.7723485378e+01
2.0843321665e+00 2.5350656660e-01 8.7659771695e+01
2.1728265776e+00 2.6037898687e-01 8.7532335563e+01
2.1024712962e+00 2.5493058161e-01 8.7596055116e+01
2.1126586713e+00 2.5579737336e-01 8.7245558635e+01
2.1225234521e+00 2.5654033771e-01 8.7341158262e+01
2.0860006532e+00 2.5363039400e-01 8.7691628893e+01
2.0535797715e+00 2.5109193246e-01 8.7723485378e+01
2.1836662646e+00 2.6124577861e-01 8.7373023145e+01
2.0492457579e+00 2.5084427767e-01 8.7277426017e+01
2.0816219622e+00 2.5332082552e-01 8.7532335563e+01
2.0985700405e+00 2.5462101313e-01 8.7627913772e+01
2.1192061356e+00 2.5616885553e-01 8.7914609844e+01
2.1536847482e+00 2.5889305816e-01 8.7596055116e+01
2.0266125186e+00 2.4892495310e-01 8.8010163239e+01
1.9752959931e+00 2.4496247655e-01 8.7500474646e+01
2.0476544001e+00 2.5065853659e-01 8.7564195716e+01
2.1106088204e+00 2.5554971857e-01 8.7659771695e+01
2.0767749259e+00 2.5294934334e-01 8.7500474646e+01
2.0419571595e+00 2.5016322702e-01 8.7819050646e+01
2.1889819354e+00 2.6155534709e-01 8.7850904373e+01
2.0734304079e+00 2.5270168856e-01 8.7436750482e+01
2.1279407712e+00 2.5691181989e-01 8.7564195716e+01
2.0398441179e+00 2.5003939962e-01 8.7596055116e+01
2.0630734260e+00 2.5183489681e-01 8.7723485378e+01
2.1724676816e+00 2.6037898687e-01 8.7404887215e+01
2.0096287520e+00 2.4768667917e-01 8.7468612956e+01
