# mp_msun mc_msun inclination_deg
1.7223634848e+00 1.6558982910e-01 6.5831863767e+01
1.6375156315e+00 1.5329303877e-01 7.2069448587e+01
1.6633388912e+00 1.6067111296e-01 6.6769507897e+01
1.7444977074e+00 1.5944143393e-01 7.2339552906e+01
1.8822217591e+00 1.6558982910e-01 7.4396881552e+01
1.8920591913e+00 1.7050854523e-01 7.0026662091e+01
1.7063776574e+00 1.5944143393e-01 7.0069969751e+01
1.9867444769e+00 1.7050854523e-01 7.5557750628e+01
1.9437057107e+00 1.7050854523e-01 7.2838358811e+01
1.7629428929e+00 1.5821175490e-01 7.5029085590e+01
1.7715506461e+00 1.6558982910e-01 6.8144596477e+01
1.7076073364e+00 1.5452271780e-01 7.5639832437e+01
1.6621092122e+00 1.6313047103e-01 6.4887813048e+01
1.7887661526e+00 1.6927886619e-01 6.6123487074e+01
1.6129220509e+00 1.5452271780e-01 6.9330426312e+01
1.6756356815e+00 1.6190079200e-01 6.6412357461e+01
1.7789287203e+00 1.6681950813e-01 6.7519831979e+01
1.9191121301e+00 1.6804918716e-01 7.3981276874e+01
1.9215714881e+00 1.6804918716e-01 7.4138771113e+01
1.8527094623e+00 1.6313047103e-01 7.5344770073e+01
1.8318049187e+00 1.6558982910e-01 7.1311384175e+01
1.5317632347e+00 1.4468528554e-01 7.4719794681e+01
1.5010212589e+00 1.4099624844e-01 7.7497683667e+01
1.4997915798e+00 1.4468528554e-01 7.2240384915e+01
1.7358899541e+00 1.5821175490e-01 7.3130180979e+01
1.7235931638e+00 1.5944143393e-01 7.1064332219e+01
1.8219674865e+00 1.6804918716e-01 6.8608641992e+01
1.7875364735e+00 1.6436015006e-01 7.0020134802e+01
1.7531054606e+00 1.8034597749e-01 5.8331895280e+01
1.5096290121e+00 1.4468528554e-01 7.2967520717e+01
1.8895998333e+00 1.7050854523e-01 6.9901695560e+01
2.0273238850e+00 1.7296790329e-01 7.5303995365e+01
1.7678616090e+00 1.5698207586e-01 7.7128065472e+01
1.8576281784e+00 1.6681950813e-01 7.1579412392e+01
1.6633388912e+00 1.5206335973e-01 7.5440135553e+01
1.6412046686e+00 1.5083368070e-01 7.5326753581e+01
1.8785327220e+00 1.6436015006e-01 7.5649900896e+01
1.7358899541e+00 1.5944143393e-01 7.1804577207e+01
1.7199041267e+00 1.5452271780e-01 7.6659495329e+01
