# mp_msun mc_msun inclination_deg
1.3108799598e+00 8.2626124203e-01 8.4532692172e+01
1.1723765139e+00 7.7501336360e-01 8.5938147480e+01
1.3185392228e+00 8.2719302163e-01 8.5555119982e+01
1.2796732650e+00 8.1321632752e-01 8.5874322654e+01
1.3424364549e+00 8.3557903810e-01 8.5459332672e+01
1.5609001546e+00 9.1105318633e-01 8.4148848738e+01
1.6840663656e+00 9.4925615024e-01 8.4788450052e+01
1.1758640188e+00 7.7501336360e-01 8.7054336088e+01
1.3855261679e+00 8.5235107104e-01 8.4308814530e+01
1.1953434102e+00 7.8246760046e-01 8.6608018697e+01
1.3582984701e+00 8.4116971575e-01 8.5363532643e+01
1.1497692301e+00 7.6569556752e-01 8.6926836275e+01
1.4502213748e+00 8.7471378163e-01 8.4052847370e+01
1.5425668486e+00 9.0453072907e-01 8.4404772564e+01
1.3469161292e+00 8.4210149536e-01 8.2963593256e+01
1.4737628885e+00 8.8216801849e-01 8.4244833624e+01
1.3468226936e+00 8.3744259732e-01 8.5235779013e+01
1.3359841261e+00 8.3371547889e-01 8.5235779013e+01
1.6538195230e+00 9.4180191338e-01 8.3796761031e+01
1.1577115065e+00 7.6942268596e-01 8.6161495142e+01
1.5271879730e+00 9.0080361064e-01 8.3796761031e+01
1.3834827199e+00 8.4955573222e-01 8.5491263175e+01
1.3254021854e+00 8.2812480124e-01 8.6639905024e+01
1.3516349959e+00 8.3930615653e-01 8.5108001638e+01
1.3895851527e+00 8.5048751183e-01 8.6289095936e+01
1.4631631321e+00 8.7844090006e-01 8.4340802307e+01
1.5485658581e+00 9.0453072907e-01 8.5459332672e+01
1.5438396770e+00 9.0732606789e-01 8.3348307238e+01
1.3743532507e+00 8.4769217300e-01 8.4756486116e+01
1.3578786381e+00 8.4303327496e-01 8.4244833624e+01
1.3825807690e+00 8.4955573222e-01 8.5299658755e+01
1.2703833976e+00 8.1042098869e-01 8.5555119982e+01
1.4000420039e+00 8.5607818947e-01 8.4948245538e+01
