# mp_msun mc_msun inclination_deg
1.5420173900e+00 1.8369418386e-01 8.3252157668e+01
1.6302068277e+00 1.8905253283e-01 8.8169406727e+01
1.6671239881e+00 1.9230581614e-01 8.5555119982e+01
1.6685846868e+00 1.9249718574e-01 8.5267719621e+01
1.4181618768e+00 1.7316885553e-01 8.6384784403e+01
2.0139228791e+00 2.1756660413e-01 8.4372788316e+01
1.6521814672e+00 1.9077485929e-01 8.7500474646e+01
2.4025846970e+00 2.4321013133e-01 8.5778575774e+01
1.4937780663e+00 1.7910131332e-01 8.6065782067e+01
1.7529802191e+00 1.9842964353e-01 8.6225297882e+01
1.6709963336e+00 1.9287992495e-01 8.4628613906e+01
1.4842979314e+00 1.7833583490e-01 8.6225297882e+01
1.7695643189e+00 1.9996060038e-01 8.5076053508e+01
1.8408941341e+00 2.0474484053e-01 8.6320993230e+01
1.3450160731e+00 1.6704502814e-01 8.9411116343e+01
1.7990222897e+00 2.0225703565e-01 8.4596641686e+01
1.6804550484e+00 1.9345403377e-01 8.5012152633e+01
1.3954833198e+00 1.7202063790e-01 8.4052847370e+01
1.7341389453e+00 1.9728142589e-01 8.5395467416e+01
1.3965376367e+00 1.7163789869e-01 8.5650894846e+01
1.6570003481e+00 1.9115759850e-01 8.7341158262e+01
1.3386145768e+00 1.6723639775e-01 8.4916289633e+01
1.3151851681e+00 1.6513133208e-01 8.5810492699e+01
1.3876283560e+00 1.7125515947e-01 8.4500714858e+01
1.5197740780e+00 1.8101500938e-01 8.6416678302e+01
1.5988012000e+00 1.8752157598e-01 8.4532692172e+01
1.5220195418e+00 1.8216322702e-01 8.3252157668e+01
1.5123023839e+00 1.8063227017e-01 8.5618971257e+01
1.4096089542e+00 1.7297748593e-01 8.4532692172e+01
1.3713864820e+00 1.6972420263e-01 8.5363532643e+01
1.2517598662e+00 1.5996435272e-01 8.5938147480e+01
2.0244668522e+00 2.1756660413e-01 8.6671790308e+01
1.6446016663e+00 1.9134896811e-01 8.3476477450e+01
1.7988385076e+00 2.0244840525e-01 8.4052847370e+01
1.3362318951e+00 1.6723639775e-01 8.4276824972e+01
1.3414237229e+00 1.6781050657e-01 8.3796761031e+01
1.5979453216e+00 1.8694746717e-01 8.6352889382e+01
1.6551516602e+00 1.9096622889e-01 8.7691628893e+01
1.3539917702e+00 1.6857598499e-01 8.4532692172e+01
1.3879106966e+00 1.7068105066e-01 8.6990588046e+01
1.5751517960e+00 1.8522514071e-01 8.6384784403e+01
1.6976238268e+00 1.9479362101e-01 8.4788450052e+01
1.0355706615e+00 1.4159287054e-01 8.6703674561e+01
1.1362103321e+00 1.5020450281e-01 8.6831201452e+01
1.4298788136e+00 1.7431707317e-01 8.5395467416e+01
1.3682242621e+00 1.6953283302e-01 8.5139948243e+01
1.5772971998e+00 1.8560787992e-01 8.5491263175e+01
1.5977536583e+00 1.8694746717e-01 8.6289095936e+01
1.2972493247e+00 1.6398311445e-01 8.4660584449e+01
1.4878196751e+00 1.7890994371e-01 8.5044103843e+01
1.7138790261e+00 1.9536772983e-01 8.7213690400e+01
1.6480845451e+00 1.9096622889e-01 8.5299658755e+01
1.7230164059e+00 1.9651594747e-01 8.5235779013e+01
1.8679438660e+00 2.0761538462e-01 8.3572583562e+01
1.8049353343e+00 2.0244840525e-01 8.5299658755e+01
1.9824248075e+00 2.1546153846e-01 8.4148848738e+01
1.5252226966e+00 1.8178048780e-01 8.5044103843e+01
