# mp_msun mc_msun inclination_deg
1.8113026770e+00 2.6230960489e-01 7.7887836493e+01
1.8275522132e+00 2.6693881099e-01 7.5289546632e+01
1.8276440185e+00 2.6331675751e-01 7.8356971033e+01
1.8506871460e+00 2.6814000219e-01 7.6008782678e+01
1.7902792658e+00 2.6147801098e-01 7.6891994834e+01
1.8343458046e+00 2.6753940659e-01 7.5311820083e+01
1.8044172803e+00 2.6486906615e-01 7.5226976378e+01
1.8578479586e+00 2.6742852740e-01 7.7132469587e+01
1.8662022399e+00 2.7270452877e-01 7.3762256312e+01
1.8290210978e+00 2.6578381945e-01 7.6293357360e+01
1.8494018720e+00 2.6661541336e-01 7.7166202397e+01
1.8345294151e+00 2.6741928747e-01 7.5414759206e+01
1.8484838191e+00 2.6790900389e-01 7.6030756377e+01
1.8096501818e+00 2.6452718865e-01 7.5863886358e+01
1.8256243021e+00 2.6433315007e-01 7.7250911568e+01
1.8679465404e+00 2.7152181743e-01 7.4678986651e+01
1.8127715616e+00 2.6570066006e-01 7.5187523493e+01
1.8097419871e+00 2.6159813010e-01 7.8430337552e+01
1.8216766747e+00 2.6562674060e-01 7.5876980295e+01
1.8188307107e+00 2.6497070540e-01 7.6188746863e+01
1.8308572036e+00 2.6436086987e-01 7.7655384862e+01
1.8269095761e+00 2.6511854432e-01 7.6680036045e+01
1.8102928188e+00 2.6428695041e-01 7.6102098661e+01
1.8468313239e+00 2.6699425058e-01 7.6646247654e+01
1.8299391507e+00 2.6902703570e-01 7.3962334205e+01
1.8263587444e+00 2.6568218019e-01 7.6176945689e+01
1.8278276290e+00 2.6508158459e-01 7.6782115312e+01
1.8487592350e+00 2.6769648544e-01 7.6219424461e+01
1.8220438958e+00 2.6413911149e-01 7.7132275834e+01
1.8039582539e+00 2.6468426750e-01 7.5333949304e+01
1.8020303428e+00 2.6326131792e-01 7.6311413842e+01
1.8139650304e+00 2.6692957106e-01 7.4379100718e+01
1.8216766747e+00 2.6546966175e-01 7.6000821364e+01
1.8388442637e+00 2.6706817004e-01 7.5992553930e+01
1.8105682347e+00 2.6400051251e-01 7.6354767980e+01
1.8121289246e+00 2.6627353586e-01 7.4723637273e+01
1.8631726654e+00 2.7038530575e-01 7.5179059554e+01
1.8444443864e+00 2.6887919678e-01 7.5013950552e+01
1.8148830833e+00 2.6467502757e-01 7.6132364812e+01
1.8028565904e+00 2.6388963332e-01 7.5868511201e+01
1.8539003312e+00 2.7204849357e-01 7.3442450582e+01
1.8416902277e+00 2.6771496531e-01 7.5694048071e+01
1.8172700208e+00 2.6488754601e-01 7.6139374823e+01
1.8359982998e+00 2.6565446040e-01 7.6934396520e+01
1.8392114849e+00 2.6823240152e-01 7.5132383289e+01
1.8410475907e+00 2.6723448883e-01 7.6021793472e+01
1.8316834512e+00 2.6530334297e-01 7.6895163726e+01
1.8231455593e+00 2.6616265667e-01 7.5567293253e+01
1.8727204154e+00 2.7074566311e-01 7.5564738619e+01
1.8316834512e+00 2.6509082452e-01 7.7077071986e+01
1.7645737848e+00 2.5921422756e-01 7.6780510335e+01
1.8077222707e+00 2.6291020049e-01 7.7051121620e+01
1.8457296604e+00 2.6720676903e-01 7.6389075871e+01
1.8352638575e+00 2.6764104585e-01 7.5299478077e+01
1.8353556627e+00 2.6812152233e-01 7.4951690292e+01
1.8518806148e+00 2.6682793180e-01 7.7178930594e+01
1.8467395186e+00 2.6770572538e-01 7.6064259010e+01
1.8518806148e+00 2.6946131252e-01 7.5091652218e+01
1.8539921365e+00 2.6605177749e-01 7.8048500949e+01
1.8393950955e+00 2.6616265667e-01 7.6769173394e+01
1.8505035355e+00 2.6661541336e-01 7.7253781606e+01
1.8606021173e+00 2.7142941811e-01 7.4270406746e+01
1.8094665712e+00 2.6493374567e-01 7.5534805372e+01
1.8330605305e+00 2.6500766513e-01 7.7259446701e+01
