# mp_msun mc_msun inclination_deg
1.2830785842e+00 1.0061260372e+00 7.5641223794e+01
1.2857898294e+00 1.0030616319e+00 7.6317525013e+01
1.2644535082e+00 1.0246303307e+00 7.2032759070e+01
1.2722336032e+00 1.0169693175e+00 7.3421977945e+01
1.2856719492e+00 1.0035330789e+00 7.6231451175e+01
1.2644535082e+00 1.0246303307e+00 7.2032759070e+01
1.2771845728e+00 1.0119012626e+00 7.4407871601e+01
1.2794242971e+00 1.0100154747e+00 7.4817679386e+01
1.2715263218e+00 1.0174407644e+00 7.3319889389e+01
1.2656323104e+00 1.0240410220e+00 7.2165256785e+01
1.2847289074e+00 1.0043581111e+00 7.6032755124e+01
1.2589131374e+00 1.0304055561e+00 7.1078944790e+01
1.2678720348e+00 1.0213302019e+00 7.2619026289e+01
1.2854361887e+00 1.0035330789e+00 7.6215406268e+01
1.2946308465e+00 9.9445772477e-01 7.8549196649e+01
1.2919196013e+00 9.9775785354e-01 7.7693485630e+01
1.2914480804e+00 9.9775785354e-01 7.7657478876e+01
1.2670468732e+00 1.0222730959e+00 7.2457195530e+01
1.2868507515e+00 1.0023544615e+00 7.6509148923e+01
1.2781276146e+00 1.0111940921e+00 7.4566359649e+01
1.2683435557e+00 1.0210944784e+00 7.2673938989e+01
1.2912123199e+00 9.9787571528e-01 7.7617625117e+01
1.2810746203e+00 1.0076582399e+00 7.5274762530e+01
1.2669289929e+00 1.0223909576e+00 7.2436312378e+01
1.2709369207e+00 1.0179122114e+00 7.3225022508e+01
1.2629210652e+00 1.0263982568e+00 7.1742789612e+01
1.2821355423e+00 1.0070689312e+00 7.5433131993e+01
1.2583237363e+00 1.0308770030e+00 7.0996936599e+01
1.2631568256e+00 1.0254553629e+00 7.1867096825e+01
1.2705832800e+00 1.0187372436e+00 7.3097635438e+01
1.2790706564e+00 1.0096618895e+00 7.4848151623e+01
1.2788348960e+00 1.0107226452e+00 7.4677815347e+01
1.2697581184e+00 1.0194444141e+00 7.2960900965e+01
1.3039433845e+00 9.8491092367e-01 8.1700932046e+01
1.2716442021e+00 1.0170871792e+00 7.3373316654e+01
1.2659859511e+00 1.0234517133e+00 7.2255794068e+01
1.2780097344e+00 1.0108405069e+00 7.4610511351e+01
1.2728230043e+00 1.0160264235e+00 7.3581503107e+01
1.2761236507e+00 1.0126084330e+00 7.4244182504e+01
1.2857898294e+00 1.0031794937e+00 7.6297966281e+01
1.2697581184e+00 1.0193265523e+00 7.2976106341e+01
1.2763594112e+00 1.0130798800e+00 7.4191575871e+01
1.2591488979e+00 1.0299341091e+00 7.1144086069e+01
1.2949844872e+00 9.9410413954e-01 7.8650249763e+01
1.2590310177e+00 1.0304055561e+00 7.1084683329e+01
1.2462999530e+00 1.0425453155e+00 6.9199439119e+01
1.2732945252e+00 1.0161442853e+00 7.3592327570e+01
1.2816640214e+00 1.0076582399e+00 7.5312235460e+01
1.2612707420e+00 1.0276947360e+00 7.1507275601e+01
1.2773024530e+00 1.0120191243e+00 7.4398057404e+01
1.2564376526e+00 1.0325270674e+00 7.0721566437e+01
1.2816640214e+00 1.0077761016e+00 7.5294183352e+01
1.2629210652e+00 1.0267518421e+00 7.1700901667e+01
1.2582058561e+00 1.0308770030e+00 7.0991225995e+01
1.2517224435e+00 1.0373593988e+00 6.9977837450e+01
1.2784812553e+00 1.0101333364e+00 7.4742494028e+01
1.2762415309e+00 1.0128441565e+00 7.4217852241e+01
1.2756521298e+00 1.0134334652e+00 7.4100391557e+01
1.2846110271e+00 1.0045938346e+00 7.5986680400e+01
1.2479502762e+00 1.0407773894e+00 6.9451934207e+01
1.2781276146e+00 1.0107226452e+00 7.4634805025e+01
1.2939235651e+00 9.9492917173e-01 7.8396745236e+01
1.2782454948e+00 1.0107226452e+00 7.4641965555e+01
1.2631568256e+00 1.0255732246e+00 7.1853001647e+01
1.2769488123e+00 1.0121369861e+00 7.4360122467e+01
1.2978136127e+00 9.9127545773e-01 7.9495957865e+01
1.2678720348e+00 1.0215659254e+00 7.2589376375e+01
1.2980493731e+00 9.9092187251e-01 7.9596087429e+01
1.2828428237e+00 1.0062438990e+00 7.5607362684e+01
1.2635104663e+00 1.0251017777e+00 7.1927544193e+01
1.2767130519e+00 1.0122548478e+00 7.4329295929e+01
1.2808388598e+00 1.0075403781e+00 7.5277806478e+01
1.2788348960e+00 1.0100154747e+00 7.4781482065e+01
1.2820176621e+00 1.0073046546e+00 7.5389165299e+01
1.2875580328e+00 1.0014115675e+00 7.6719218446e+01
1.2814282610e+00 1.0077761016e+00 7.5279203356e+01
1.2743554473e+00 1.0141406357e+00 7.3926546408e+01
1.2690508370e+00 1.0201515845e+00 7.2831775815e+01
1.2576164549e+00 1.0314663117e+00 7.0896427470e+01
1.2715263218e+00 1.0174407644e+00 7.3319889389e+01
1.2665753523e+00 1.0226266811e+00 7.2388435245e+01
1.2716442021e+00 1.0173229027e+00 7.3342058246e+01
1.2577343352e+00 1.0314663117e+00 7.0902107531e+01
1.2745912078e+00 1.0143763592e+00 7.3907652334e+01
1.2803673389e+00 1.0087189955e+00 7.5069331804e+01
1.2975778522e+00 9.9162904296e-01 7.9396833529e+01
1.2730587648e+00 1.0161442853e+00 7.3578974523e+01
1.2637462268e+00 1.0249839159e+00 7.1953783406e+01
1.2659859511e+00 1.0232159898e+00 7.2284773142e+01
1.2585594968e+00 1.0299341091e+00 7.1115307596e+01
1.2752984891e+00 1.0142584974e+00 7.3964927525e+01
1.2606813409e+00 1.0281661830e+00 7.1423026412e+01
1.2559661317e+00 1.0328806526e+00 7.0659959817e+01
1.2717620823e+00 1.0175586262e+00 7.3317432547e+01
1.2916838408e+00 9.9763999180e-01 7.7697469037e+01
1.2804852192e+00 1.0087189955e+00 7.5076710258e+01
1.2698759986e+00 1.0189729671e+00 7.3028267020e+01
1.2774203332e+00 1.0115476773e+00 7.4472724209e+01
1.2723514834e+00 1.0168514557e+00 7.3444301865e+01
1.2844931469e+00 1.0043581111e+00 7.6016946487e+01
1.2754163694e+00 1.0135513270e+00 7.4070123634e+01
1.2798958180e+00 1.0093083043e+00 7.4951693962e+01
1.2808388598e+00 1.0082475486e+00 7.5170140448e+01
1.2718799625e+00 1.0175586262e+00 7.3323996769e+01
1.3060652286e+00 9.8302513580e-01 8.2521849446e+01
1.3013500195e+00 9.8750388199e-01 8.0726283886e+01
1.2694044777e+00 1.0197979993e+00 7.2896197792e+01
1.2750627287e+00 1.0142584974e+00 7.3951247743e+01
1.2658680709e+00 1.0229802663e+00 7.2307643161e+01
1.2723514834e+00 1.0169693175e+00 7.3428586347e+01
1.2714084416e+00 1.0173229027e+00 7.3328914437e+01
1.2791885366e+00 1.0100154747e+00 7.4803190728e+01
1.3051221868e+00 9.8361444451e-01 8.2221395124e+01
1.2698759986e+00 1.0192086906e+00 7.2997760151e+01
1.2897977572e+00 9.9940791793e-01 7.7232340892e+01
1.2598561793e+00 1.0293448004e+00 7.1246168696e+01
1.3058294682e+00 9.8314299754e-01 8.2454834480e+01
1.2839037458e+00 1.0051831433e+00 7.5844908305e+01
1.2539621679e+00 1.0346485788e+00 7.0371877267e+01
1.2741196868e+00 1.0154371148e+00 7.3735130073e+01
1.2692865975e+00 1.0196801375e+00 7.2904937257e+01
1.2719978427e+00 1.0169693175e+00 7.3408768476e+01
1.2612707420e+00 1.0278125977e+00 7.1493515826e+01
1.2474787553e+00 1.0414845598e+00 6.9358832739e+01
1.2683435557e+00 1.0206230315e+00 7.2733649851e+01
1.2708190405e+00 1.0180300732e+00 7.3203029944e+01
1.2668111127e+00 1.0226266811e+00 7.2400831656e+01
1.2678720348e+00 1.0212123402e+00 7.2633874623e+01
1.2788348960e+00 1.0108405069e+00 7.4660617663e+01
1.2576164549e+00 1.0317020352e+00 7.0870002297e+01
1.2743554473e+00 1.0147299444e+00 7.3845378115e+01
1.2659859511e+00 1.0233338515e+00 7.2270276258e+01
1.2938056849e+00 9.9492917173e-01 7.8387168232e+01
1.2757700100e+00 1.0130798800e+00 7.4156879715e+01
1.2699938789e+00 1.0193265523e+00 7.2988959378e+01
1.2992281754e+00 9.9009684031e-01 7.9892478342e+01
1.2741196868e+00 1.0152013914e+00 7.3767277374e+01
1.2684614359e+00 1.0207408932e+00 7.2725022106e+01
1.2735302857e+00 1.0162621470e+00 7.3589794683e+01
1.2936878047e+00 9.9528275696e-01 7.8307523311e+01
1.2639819872e+00 1.0254553629e+00 7.1909195332e+01
1.3001712172e+00 9.8868249941e-01 8.0316914236e+01
1.2738839264e+00 1.0146120826e+00 7.3834401371e+01
1.2723514834e+00 1.0172050410e+00 7.3397209250e+01
1.2566734131e+00 1.0322913439e+00 7.0759008859e+01
1.2672826336e+00 1.0216837872e+00 7.2543271829e+01
1.2979314929e+00 9.9127545773e-01 7.9506572011e+01
1.2643356279e+00 1.0249839159e+00 7.1983997811e+01
1.2823713028e+00 1.0068332077e+00 7.5484844817e+01
1.2734124055e+00 1.0157907001e+00 7.3646786083e+01
1.2613886222e+00 1.0279304595e+00 7.1485641452e+01
1.2818997819e+00 1.0074225164e+00 7.5363472070e+01
1.2751806089e+00 1.0141406357e+00 7.3974412807e+01
1.2585594968e+00 1.0309948648e+00 7.0995048363e+01
1.2860255899e+00 1.0034152172e+00 7.6275040221e+01
1.2737660462e+00 1.0152013914e+00 7.3747022794e+01
1.2655144302e+00 1.0240410220e+00 7.2159145483e+01
1.2942772058e+00 9.9433986302e-01 7.8543878060e+01
1.2754163694e+00 1.0136691887e+00 7.4053681331e+01
1.2777739739e+00 1.0116655391e+00 7.4477014727e+01
