# mp_msun mc_msun inclination_deg
1.3671983251e+00 2.6759574512e-01 8.8137559200e+01
1.6737062991e+00 3.0395584407e-01 8.7436750482e+01
1.4020531955e+00 2.7184083282e-01 8.8169406727e+01
1.4521910164e+00 2.7793161081e-01 8.7946461607e+01
1.6099861974e+00 2.9675765189e-01 8.6990588046e+01
1.5542025059e+00 2.9011316681e-01 8.7532335563e+01
1.3755503822e+00 2.6870315930e-01 8.7691628893e+01
1.4582454793e+00 2.7866988693e-01 8.7882757436e+01
1.5494121360e+00 2.8955945971e-01 8.7500474646e+01
1.4684044272e+00 2.7996187014e-01 8.7532335563e+01
1.2861338485e+00 2.5762901749e-01 8.7755341158e+01
1.2791480739e+00 2.5670617234e-01 8.8010163239e+01
1.2195873065e+00 2.4913884210e-01 8.8233100093e+01
1.5433818018e+00 2.8882118359e-01 8.7627913772e+01
1.4789191543e+00 2.8106928433e-01 8.8264945951e+01
1.5524931568e+00 2.8992859777e-01 8.7468612956e+01
1.3898838293e+00 2.7054884960e-01 8.7277426017e+01
1.5223247751e+00 2.8623721717e-01 8.8137559200e+01
1.5259999774e+00 2.8679092426e-01 8.7564195716e+01
1.5188877969e+00 2.8586807911e-01 8.7946461607e+01
1.4656785533e+00 2.7959273208e-01 8.7723485378e+01
1.4382605074e+00 2.7627048954e-01 8.7882757436e+01
1.4377525736e+00 2.7627048954e-01 8.7596055116e+01
1.5149916237e+00 2.8549894105e-01 8.7532335563e+01
1.4601634843e+00 2.7903902499e-01 8.7277426017e+01
1.3980283640e+00 2.7147169476e-01 8.7564195716e+01
1.5216759830e+00 2.8623721717e-01 8.7755341158e+01
1.5163551891e+00 2.8568351008e-01 8.7436750482e+01
1.4120031585e+00 2.7313281603e-01 8.7723485378e+01
1.5854623034e+00 2.9361997838e-01 8.8201253688e+01
1.5685362342e+00 2.9177428808e-01 8.7596055116e+01
1.5184293156e+00 2.8586807911e-01 8.7691628893e+01
1.4394625797e+00 2.7645505857e-01 8.7691628893e+01
1.4217253847e+00 2.7424023021e-01 8.8073862411e+01
1.5469494463e+00 2.8919032165e-01 8.7850904373e+01
1.3682237707e+00 2.6778031415e-01 8.7819050646e+01
1.3099507465e+00 2.6058212197e-01 8.7850904373e+01
1.5642305038e+00 2.9122058099e-01 8.7819050646e+01
1.4816865562e+00 2.8143842239e-01 8.8042013128e+01
1.3810773750e+00 2.6925686639e-01 8.8360480350e+01
1.4957083565e+00 2.8309954366e-01 8.8073862411e+01
1.5499802035e+00 2.8955945971e-01 8.7787196244e+01
1.3312889676e+00 2.6316608840e-01 8.8201253688e+01
1.4793540106e+00 2.8125385336e-01 8.7596055116e+01
1.3850876935e+00 2.6981057348e-01 8.7978312736e+01
1.5212485198e+00 2.8605264814e-01 8.8487852503e+01
1.3338692452e+00 2.6353522646e-01 8.7914609844e+01
1.5580898461e+00 2.9048230487e-01 8.7914609844e+01
1.3928522627e+00 2.7073341863e-01 8.8105711098e+01
1.6544172640e+00 3.0174101571e-01 8.7468612956e+01
1.3834250207e+00 2.6962600445e-01 8.7882757436e+01
1.3759186393e+00 2.6870315930e-01 8.7914609844e+01
1.4152157793e+00 2.7350195409e-01 8.7819050646e+01
1.4425313706e+00 2.7682419663e-01 8.7691628893e+01
1.5701171224e+00 2.9195885711e-01 8.7596055116e+01
1.5300551093e+00 2.8716006232e-01 8.8073862411e+01
1.3259446750e+00 2.6261238131e-01 8.7627913772e+01
1.3564357312e+00 2.6630376191e-01 8.7978312736e+01
1.3915554410e+00 2.7054884960e-01 8.8264945951e+01
1.4970036699e+00 2.8328411269e-01 8.7914609844e+01
