# mp_msun mc_msun inclination_deg
1.2654990323e+00 2.2807479083e-01 8.4660584449e+01
1.3143349502e+00 2.3386070486e-01 8.4020843204e+01
1.3041532769e+00 2.3262965932e-01 8.4212840476e+01
1.2390620450e+00 2.2512028154e-01 8.4532692172e+01
1.3027289249e+00 2.3238345022e-01 8.4404772564e+01
1.2881085742e+00 2.3041377735e-01 8.5203836921e+01
1.2130026925e+00 2.2191956313e-01 8.5076053508e+01
1.3022615464e+00 2.3250655477e-01 8.4020843204e+01
1.1386617496e+00 2.1330224436e-01 8.5012152633e+01
1.3051192776e+00 2.3275276388e-01 8.4180845518e+01
1.3097989943e+00 2.3299897299e-01 8.4820412361e+01
1.2866633804e+00 2.3041377735e-01 8.4788450052e+01
1.2474244278e+00 2.2598201341e-01 8.4756486116e+01
1.2527436651e+00 2.2672064074e-01 8.4436755064e+01
1.3542588894e+00 2.3829246880e-01 8.4052847370e+01
1.3044469220e+00 2.3250655477e-01 8.4564667778e+01
1.3235989424e+00 2.3447622763e-01 8.4980199868e+01
1.3392252526e+00 2.3644590050e-01 8.4436755064e+01
1.2795892914e+00 2.2955204548e-01 8.4948245538e+01
1.4270800833e+00 2.4641736936e-01 8.3796761031e+01
1.3730419654e+00 2.4026214167e-01 8.4276824972e+01
1.3034714994e+00 2.3238345022e-01 8.4596641686e+01
1.1961387057e+00 2.2007299482e-01 8.4820412361e+01
1.2693357323e+00 2.2844410449e-01 8.4820412361e+01
1.2447391015e+00 2.2561269975e-01 8.4916289633e+01
1.3416292373e+00 2.3681521416e-01 8.4212840476e+01
1.2027174495e+00 2.2093472670e-01 8.4564667778e+01
1.3205737430e+00 2.3423001852e-01 8.4756486116e+01
1.2048517763e+00 2.2093472670e-01 8.5203836921e+01
1.2086164522e+00 2.2155024947e-01 8.4724520544e+01
1.3843715492e+00 2.4161629176e-01 8.4052847370e+01
1.4350862281e+00 2.4703289213e-01 8.4308814530e+01
1.2480548886e+00 2.2622822252e-01 8.4340802307e+01
1.3072443862e+00 2.3287586843e-01 8.4436755064e+01
1.3303009833e+00 2.3558416862e-01 8.4148848738e+01
