# mp_msun mc_msun inclination_deg
1.7341788758e+00 1.0534004125e+00 7.7242016626e+01
1.6759790017e+00 1.0327894530e+00 7.7405147958e+01
1.6239259850e+00 1.0144269619e+00 7.7502976878e+01
1.7822926068e+00 1.0713881589e+00 7.6915436730e+01
1.8030929893e+00 1.0785083085e+00 7.6882755117e+01
1.6710665678e+00 1.0312904742e+00 7.7372530037e+01
1.7303784777e+00 1.0545246466e+00 7.6817378844e+01
1.6206238988e+00 1.0114290042e+00 7.7861368776e+01
1.6842643058e+00 1.0357874108e+00 7.7372530037e+01
1.6996506636e+00 1.0406590921e+00 7.7437761730e+01
1.6267704193e+00 1.0159259408e+00 7.7405147958e+01
1.6442044705e+00 1.0219218562e+00 7.7405147958e+01
1.7559883563e+00 1.0623942857e+00 7.6948114011e+01
1.5660912769e+00 9.9044330000e-01 7.8284303252e+01
1.7313794985e+00 1.0522761783e+00 7.7274651262e+01
1.5561516049e+00 9.8856957642e-01 7.7959027778e+01
1.5561516049e+00 9.8856957642e-01 7.7959027778e+01
1.6496667378e+00 1.0237955798e+00 7.7405147958e+01
1.5881043087e+00 1.0001866626e+00 7.7861368776e+01
1.8113167547e+00 1.0833799898e+00 7.6522967901e+01
1.6734642768e+00 1.0305409847e+00 7.7665943001e+01
1.6633731979e+00 1.0264187928e+00 7.7796242897e+01
1.5924261134e+00 1.0016856415e+00 7.7861368776e+01
1.6435397636e+00 1.0211723668e+00 7.7502976878e+01
1.7303538301e+00 1.0530256677e+00 7.7078780061e+01
1.6746004130e+00 1.0342884319e+00 7.7046119985e+01
1.6622750156e+00 1.0260440481e+00 7.7796242897e+01
1.7520613050e+00 1.0620195409e+00 7.6784684160e+01
1.6822893567e+00 1.0369116449e+00 7.7046119985e+01
1.6216594998e+00 1.0133027277e+00 7.7568175579e+01
1.5768463739e+00 9.9643921547e-01 7.7828807833e+01
1.7481752714e+00 1.0593963279e+00 7.7013455626e+01
1.7314883646e+00 1.0548993913e+00 7.6817378844e+01
1.6375793413e+00 1.0192986432e+00 7.7470371366e+01
1.6944380293e+00 1.0417833262e+00 7.6915436730e+01
1.6993169228e+00 1.0421580709e+00 7.7144087413e+01
1.6474043421e+00 1.0226713457e+00 7.7470371366e+01
1.7025503549e+00 1.0425328157e+00 7.7274651262e+01
1.6749427206e+00 1.0327894530e+00 7.7339907955e+01
1.6259120037e+00 1.0144269619e+00 7.7633357928e+01
1.5170593817e+00 9.7357978774e-01 7.8219279136e+01
1.7020200720e+00 1.0425328157e+00 7.7242016626e+01
1.5266400948e+00 9.7695249019e-01 7.8219279136e+01
1.6666758814e+00 1.0297914953e+00 7.7372530037e+01
1.6529473224e+00 1.0249198140e+00 7.7405147958e+01
1.5829606393e+00 9.9906242849e-01 7.7731101004e+01
1.7531761585e+00 1.0623942857e+00 7.6784684160e+01
1.5264604568e+00 9.7657774547e-01 7.8284303252e+01
1.7387129033e+00 1.0571478596e+00 7.6850069159e+01
1.6964501857e+00 1.0402843474e+00 7.7307281701e+01
1.7203961375e+00 1.0504024547e+00 7.6948114011e+01
1.5364149975e+00 9.8069993736e-01 7.8154239625e+01
1.5406012146e+00 9.8107468208e-01 7.8381810769e+01
1.6279927058e+00 1.0133027277e+00 7.7991572876e+01
1.6065649564e+00 1.0084310464e+00 7.7502976878e+01
1.6738438597e+00 1.0324147083e+00 7.7339907955e+01
1.5870697834e+00 9.9868768377e-01 7.8089184626e+01
1.5848658163e+00 9.9906242849e-01 7.7861368776e+01
1.6904938629e+00 1.0391601132e+00 7.7144087413e+01
1.6989209933e+00 1.0395348579e+00 7.7600768791e+01
1.6837977072e+00 1.0361621555e+00 7.7274651262e+01
1.7220383097e+00 1.0504024547e+00 7.7046119985e+01
1.7264558273e+00 1.0515266889e+00 7.7111435866e+01
1.5854704014e+00 9.9943717321e-01 7.7828807833e+01
1.5653516763e+00 9.9081804472e-01 7.8154239625e+01
1.6998510284e+00 1.0421580709e+00 7.7176734714e+01
1.6441269200e+00 1.0215471115e+00 7.7470371366e+01
1.6073412685e+00 1.0076815570e+00 7.7698524022e+01
1.7643703786e+00 1.0650174987e+00 7.6980786973e+01
1.7375183685e+00 1.0545246466e+00 7.7242016626e+01
1.6430349840e+00 1.0211723668e+00 7.7470371366e+01
1.6527906790e+00 1.0241703245e+00 7.7535578278e+01
1.6377987442e+00 1.0204228774e+00 7.7274651262e+01
1.6393312971e+00 1.0204228774e+00 7.7372530037e+01
1.6305449243e+00 1.0151764513e+00 7.7796242897e+01
1.5546110227e+00 9.8707059755e-01 7.8154239625e+01
1.7951203631e+00 1.0770093296e+00 7.6686573768e+01
1.6468172125e+00 1.0222966009e+00 7.7502976878e+01
1.5897889583e+00 1.0009361521e+00 7.7828807833e+01
1.6646519321e+00 1.0301662400e+00 7.7176734714e+01
1.5677918662e+00 9.9119278943e-01 7.8251793112e+01
1.5991615118e+00 1.0046835992e+00 7.7731101004e+01
1.6791361833e+00 1.0331641977e+00 7.7535578278e+01
1.7326004907e+00 1.0545246466e+00 7.6948114011e+01
1.5977069841e+00 1.0046835992e+00 7.7633357928e+01
1.7248303844e+00 1.0519014336e+00 7.6948114011e+01
1.5107474478e+00 9.7058183000e-01 7.8381810769e+01
1.4893201054e+00 9.6346168038e-01 7.8284303252e+01
1.6128715488e+00 1.0099300253e+00 7.7633357928e+01
1.6406766680e+00 1.0196733879e+00 7.7600768791e+01
1.6984791384e+00 1.0399096026e+00 7.7502976878e+01
1.6585879368e+00 1.0252945587e+00 7.7698524022e+01
1.6533873834e+00 1.0226713457e+00 7.7861368776e+01
1.6217905497e+00 1.0106795147e+00 7.8089184626e+01
1.6986588149e+00 1.0410338368e+00 7.7307281701e+01
1.5797278158e+00 9.9793819434e-01 7.7731101004e+01
1.7203398377e+00 1.0492782206e+00 7.7144087413e+01
1.5711189520e+00 9.9494023660e-01 7.7731101004e+01
1.6260095327e+00 1.0148017066e+00 7.7568175579e+01
1.6270977163e+00 1.0151764513e+00 7.7568175579e+01
1.5725409099e+00 9.9494023660e-01 7.7828807833e+01
1.5854704014e+00 9.9943717321e-01 7.7828807833e+01
1.7130841068e+00 1.0462802628e+00 7.7242016626e+01
1.6388910892e+00 1.0185491538e+00 7.7698524022e+01
1.6376927230e+00 1.0177996643e+00 7.7763673958e+01
1.7074528249e+00 1.0436570498e+00 7.7372530037e+01
1.7916022523e+00 1.0770093296e+00 7.6490233334e+01
1.6149037680e+00 1.0121784936e+00 7.7339907955e+01
1.6533793720e+00 1.0245450692e+00 7.7502976878e+01
1.7442801295e+00 1.0586468385e+00 7.6915436730e+01
1.5705789959e+00 9.9344125774e-01 7.7991572876e+01
1.6543229950e+00 1.0271682823e+00 7.7078780061e+01
1.6986052459e+00 1.0406590921e+00 7.7372530037e+01
1.6546235976e+00 1.0256693034e+00 7.7372530037e+01
1.7004763520e+00 1.0432823051e+00 7.7013455626e+01
1.7124627635e+00 1.0455307734e+00 7.7339907955e+01
1.7503956022e+00 1.0597710726e+00 7.7078780061e+01
1.8206282574e+00 1.0837547345e+00 7.6980786973e+01
1.5227233346e+00 9.7620300076e-01 7.8089184626e+01
1.6844178264e+00 1.0369116449e+00 7.7176734714e+01
1.5394491834e+00 9.8144942679e-01 7.8219279136e+01
1.5543156629e+00 9.8744534226e-01 7.8056651288e+01
1.6174074871e+00 1.0121784936e+00 7.7502976878e+01
1.6369921340e+00 1.0189238985e+00 7.7502976878e+01
1.5515453414e+00 9.8744534226e-01 7.7861368776e+01
1.6888219868e+00 1.0384106238e+00 7.7176734714e+01
1.8170160648e+00 1.0848789687e+00 7.6588423605e+01
1.7855909006e+00 1.0736366272e+00 7.6719281634e+01
1.6733781730e+00 1.0327894530e+00 7.7242016626e+01
1.5595130549e+00 9.9006855528e-01 7.7893925741e+01
1.6422672860e+00 1.0200481326e+00 7.7633357928e+01
1.6222499928e+00 1.0136774725e+00 7.7535578278e+01
1.6991852213e+00 1.0410338368e+00 7.7339907955e+01
1.6401769680e+00 1.0196733879e+00 7.7568175579e+01
1.6780353716e+00 1.0327894530e+00 7.7535578278e+01
1.7887022956e+00 1.0766345849e+00 7.6392002617e+01
1.6553722647e+00 1.0271682823e+00 7.7144087413e+01
1.5752960841e+00 9.9606447076e-01 7.7796242897e+01
1.6258296284e+00 1.0163006855e+00 7.7274651262e+01
1.5647381847e+00 9.9156753415e-01 7.7959027778e+01
1.7242805131e+00 1.0522761783e+00 7.6850069159e+01
1.6858194010e+00 1.0357874108e+00 7.7470371366e+01
1.6258296284e+00 1.0163006855e+00 7.7274651262e+01
1.6174951137e+00 1.0125532383e+00 7.7437761730e+01
1.6976430913e+00 1.0414085815e+00 7.7176734714e+01
1.5469394882e+00 9.8407263981e-01 7.8219279136e+01
1.6812169595e+00 1.0369116449e+00 7.6980786973e+01
1.6404218571e+00 1.0207976221e+00 7.7372530037e+01
1.6998510284e+00 1.0421580709e+00 7.7176734714e+01
1.7481771692e+00 1.0601458174e+00 7.6882755117e+01
1.6198784918e+00 1.0121784936e+00 7.7665943001e+01
1.6600276478e+00 1.0271682823e+00 7.7437761730e+01
1.6213454047e+00 1.0121784936e+00 7.7763673958e+01
1.5687101916e+00 9.9344125774e-01 7.7861368776e+01
1.6590668130e+00 1.0275430270e+00 7.7307281701e+01
1.5512257196e+00 9.8557161868e-01 7.8219279136e+01
1.6844563764e+00 1.0372863896e+00 7.7111435866e+01
1.6250989830e+00 1.0151764513e+00 7.7437761730e+01
1.6942426219e+00 1.0395348579e+00 7.7307281701e+01
1.7313380996e+00 1.0519014336e+00 7.7339907955e+01
1.7120867734e+00 1.0474044970e+00 7.6980786973e+01
1.6618792230e+00 1.0264187928e+00 7.7698524022e+01
1.6475302841e+00 1.0211723668e+00 7.7763673958e+01
1.5625898957e+00 9.9081804472e-01 7.7959027778e+01
1.6592617488e+00 1.0290420059e+00 7.7046119985e+01
1.7076640589e+00 1.0459055181e+00 7.6980786973e+01
1.6941878487e+00 1.0391601132e+00 7.7372530037e+01
1.6561849971e+00 1.0237955798e+00 7.7828807833e+01
1.6390855472e+00 1.0192986432e+00 7.7568175579e+01
1.6441269200e+00 1.0215471115e+00 7.7470371366e+01
1.7303538301e+00 1.0530256677e+00 7.7078780061e+01
1.7131931144e+00 1.0477792417e+00 7.6980786973e+01
1.6784270750e+00 1.0354126660e+00 7.7078780061e+01
1.5836736984e+00 9.9718870491e-01 7.8154239625e+01
1.6103615582e+00 1.0080563017e+00 7.7828807833e+01
1.5546110227e+00 9.8707059755e-01 7.8154239625e+01
1.7231473537e+00 1.0507771994e+00 7.7046119985e+01
1.6423606178e+00 1.0204228774e+00 7.7568175579e+01
1.6219453977e+00 1.0125532383e+00 7.7731101004e+01
1.6412686582e+00 1.0200481326e+00 7.7568175579e+01
1.5872748849e+00 1.0005614074e+00 7.7731101004e+01
1.5802052248e+00 9.9793819434e-01 7.7763673958e+01
1.5815183016e+00 9.9906242849e-01 7.7633357928e+01
1.7582218279e+00 1.0631437751e+00 7.6948114011e+01
1.6101066559e+00 1.0088057911e+00 7.7665943001e+01
1.6183218405e+00 1.0103047700e+00 7.7926478737e+01
1.6618792230e+00 1.0264187928e+00 7.7698524022e+01
1.7281500617e+00 1.0541499019e+00 7.6751985094e+01
1.7125495847e+00 1.0462802628e+00 7.7209377781e+01
1.7973694624e+00 1.0777588191e+00 7.6686573768e+01
1.6354788277e+00 1.0189238985e+00 7.7405147958e+01
1.6315431851e+00 1.0170501749e+00 7.7502976878e+01
1.6943689436e+00 1.0406590921e+00 7.7111435866e+01
1.7481752714e+00 1.0593963279e+00 7.7013455626e+01
1.6606114148e+00 1.0275430270e+00 7.7405147958e+01
1.5517587557e+00 9.8482212925e-01 7.8414305680e+01
1.5983007027e+00 1.0050583440e+00 7.7600768791e+01
1.5142186835e+00 9.7320504302e-01 7.8089184626e+01
1.5393402965e+00 9.8032519264e-01 7.8446796814e+01
1.7222761137e+00 1.0477792417e+00 7.7535578278e+01
1.6330937817e+00 1.0155511960e+00 7.7893925741e+01
1.6369921340e+00 1.0189238985e+00 7.7502976878e+01
1.6589319607e+00 1.0267935375e+00 7.7437761730e+01
1.6179043042e+00 1.0121784936e+00 7.7535578278e+01
1.6449504531e+00 1.0207976221e+00 7.7665943001e+01
1.7259396070e+00 1.0522761783e+00 7.6948114011e+01
1.5284973073e+00 9.7807672434e-01 7.8121714067e+01
1.6642563065e+00 1.0279177717e+00 7.7568175579e+01
1.6163220167e+00 1.0118037489e+00 7.7502976878e+01
1.6479102336e+00 1.0226713457e+00 7.7502976878e+01
1.5451266125e+00 9.8519687396e-01 7.7861368776e+01
1.5718092355e+00 9.9306651302e-01 7.8154239625e+01
1.6491560169e+00 1.0237955798e+00 7.7372530037e+01
1.6662713670e+00 1.0279177717e+00 7.7698524022e+01
1.6404911859e+00 1.0211723668e+00 7.7307281701e+01
1.6584203326e+00 1.0267935375e+00 7.7405147958e+01
1.5970937337e+00 1.0028098757e+00 7.7959027778e+01
1.5987857870e+00 1.0035593651e+00 7.7926478737e+01
1.6247199350e+00 1.0136774725e+00 7.7698524022e+01
1.6192816549e+00 1.0118037489e+00 7.7698524022e+01
1.6394878808e+00 1.0189238985e+00 7.7665943001e+01
1.5636639032e+00 9.9119278943e-01 7.7959027778e+01
1.6025215157e+00 1.0061825781e+00 7.7665943001e+01
1.5118099155e+00 9.7095657472e-01 7.8381810769e+01
1.7181676391e+00 1.0492782206e+00 7.7013455626e+01
1.6919807495e+00 1.0384106238e+00 7.7372530037e+01
1.7873417802e+00 1.0713881589e+00 7.7209377781e+01
1.6015457723e+00 1.0061825781e+00 7.7600768791e+01
1.6302674740e+00 1.0159259408e+00 7.7633357928e+01
1.6151869933e+00 1.0095552806e+00 7.7861368776e+01
1.6943331807e+00 1.0402843474e+00 7.7176734714e+01
1.7376036032e+00 1.0563983702e+00 7.6915436730e+01
1.5699668484e+00 9.9306651302e-01 7.8024114042e+01
1.7743834184e+00 1.0665164776e+00 7.7307281701e+01
1.6397607907e+00 1.0200481326e+00 7.7470371366e+01
1.6769348275e+00 1.0324147083e+00 7.7535578278e+01
1.7231261547e+00 1.0504024547e+00 7.7111435866e+01
1.5622868481e+00 9.9006855528e-01 7.8089184626e+01
1.5628696018e+00 9.9156753415e-01 7.7828807833e+01
1.7065395045e+00 1.0451560287e+00 7.7046119985e+01
1.6202577475e+00 1.0118037489e+00 7.7763673958e+01
1.5730123498e+00 9.9494023660e-01 7.7861368776e+01
1.6723642337e+00 1.0301662400e+00 7.7665943001e+01
1.7565222953e+00 1.0635185198e+00 7.6784684160e+01
1.5612126156e+00 9.8969381057e-01 7.8089184626e+01
1.6340320509e+00 1.0170501749e+00 7.7665943001e+01
1.6700298480e+00 1.0312904742e+00 7.7307281701e+01
1.7186613999e+00 1.0485287311e+00 7.7176734714e+01
1.7621044414e+00 1.0653922434e+00 7.6784684160e+01
1.6772475238e+00 1.0342884319e+00 7.7209377781e+01
1.6363115006e+00 1.0181744091e+00 7.7600768791e+01
1.7176047808e+00 1.0489034759e+00 7.7046119985e+01
1.7699612417e+00 1.0672659670e+00 7.6915436730e+01
1.6266882626e+00 1.0155511960e+00 7.7470371366e+01
1.5966544709e+00 1.0016856415e+00 7.8154239625e+01
