# mp_msun mc_msun inclination_deg
1.9482325750e+00 4.9660489453e-01 8.9188282637e+01
1.9494910901e+00 4.9680659943e-01 8.9156448327e+01
1.9533862597e+00 4.9741171411e-01 8.9188282637e+01
1.9269956901e+00 4.9327676376e-01 8.9156448327e+01
1.9759606184e+00 5.0094154978e-01 8.9156448327e+01
1.9283077977e+00 4.9347846865e-01 8.9188282637e+01
2.0172057418e+00 5.0734568021e-01 8.9156448327e+01
1.9369757690e+00 4.9483997670e-01 8.9188282637e+01
1.9434053913e+00 4.9584850117e-01 8.9188282637e+01
1.9737258653e+00 5.0058856622e-01 8.9188282637e+01
1.9598351657e+00 4.9842023859e-01 8.9188282637e+01
1.9601578092e+00 4.9847066482e-01 8.9188282637e+01
1.9324795407e+00 4.9413400956e-01 8.9188282637e+01
1.9024146054e+00 4.8939394452e-01 8.9220116697e+01
1.9376183905e+00 4.9494082915e-01 8.9188282637e+01
1.9350483593e+00 4.9453741935e-01 8.9188282637e+01
1.9299119350e+00 4.9373059977e-01 8.9188282637e+01
1.9495205426e+00 4.9680659943e-01 8.9188282637e+01
1.9743429939e+00 5.0068941866e-01 8.9156448327e+01
1.8727800311e+00 4.8470430570e-01 8.9188282637e+01
1.9328005767e+00 4.9418443579e-01 8.9188282637e+01
1.9372677880e+00 4.9489040292e-01 8.9156448327e+01
1.9485545386e+00 4.9665532076e-01 8.9188282637e+01
1.9501646398e+00 4.9690745188e-01 8.9188282637e+01
1.9546754366e+00 4.9761341901e-01 8.9188282637e+01
1.9318656083e+00 4.9403315712e-01 8.9220116697e+01
1.9462717832e+00 4.9630233719e-01 8.9156448327e+01
1.9591899353e+00 4.9831938614e-01 8.9188282637e+01
1.9193333945e+00 4.9206653439e-01 8.9188282637e+01
1.9562873327e+00 4.9786555013e-01 8.9188282637e+01
1.9020676862e+00 4.8934351830e-01 8.9188282637e+01
1.9392252755e+00 4.9519296026e-01 8.9188282637e+01
1.9520973850e+00 4.9721000922e-01 8.9188282637e+01
1.9607735432e+00 4.9857151726e-01 8.9156448327e+01
1.9656456354e+00 4.9932791062e-01 8.9188282637e+01
1.9708156260e+00 5.0013473020e-01 8.9188282637e+01
1.9498425817e+00 4.9685702565e-01 8.9188282637e+01
1.9620940665e+00 4.9877322216e-01 8.9188282637e+01
1.9084559256e+00 4.9035204277e-01 8.9188282637e+01
1.9074683373e+00 4.9020076410e-01 8.9156448327e+01
1.9617416867e+00 4.9872279593e-01 8.9156448327e+01
1.9581926575e+00 4.9816810747e-01 8.9156448327e+01
1.9511014524e+00 4.9705873055e-01 8.9156448327e+01
1.9279578746e+00 4.9342804243e-01 8.9156448327e+01
1.9225077536e+00 4.9257079662e-01 8.9156448327e+01
1.9026773672e+00 4.8944437075e-01 8.9156448327e+01
1.9450139797e+00 4.9610063229e-01 8.9188282637e+01
1.9151717676e+00 4.9141099348e-01 8.9188282637e+01
1.9466230410e+00 4.9635276341e-01 8.9188282637e+01
1.9527122872e+00 4.9731086167e-01 8.9156448327e+01
1.9850579562e+00 5.0235348405e-01 8.9188282637e+01
1.9282786407e+00 4.9347846865e-01 8.9156448327e+01
1.9308746450e+00 4.9388187844e-01 8.9188282637e+01
1.9463011909e+00 4.9630233719e-01 8.9188282637e+01
1.9772550569e+00 5.0114325468e-01 8.9156448327e+01
1.9292702232e+00 4.9362974733e-01 8.9188282637e+01
1.9254215455e+00 4.9302463264e-01 8.9188282637e+01
1.9318083193e+00 4.9403315712e-01 8.9156448327e+01
