# mp_msun mc_msun inclination_deg
1.4853135415e+00 2.0799904434e-01 8.6608018697e+01
1.4442711527e+00 2.0431320716e-01 8.6639905024e+01
1.4746516054e+00 2.0704686973e-01 8.6608018697e+01
1.4387933013e+00 2.0379104689e-01 8.6767440011e+01
1.4369030986e+00 2.0360675503e-01 8.6831201452e+01
1.4209633886e+00 2.0219385078e-01 8.6703674561e+01
1.4461369614e+00 2.0446678371e-01 8.6703674561e+01
1.4499712255e+00 2.0480465211e-01 8.6735557792e+01
1.4214840858e+00 2.0225528139e-01 8.6639905024e+01
1.4249565353e+00 2.0256243449e-01 8.6671790308e+01
1.4284741995e+00 2.0283887228e-01 8.6863080695e+01
1.4600699204e+00 2.0572611141e-01 8.6671790308e+01
1.4430671223e+00 2.0419034592e-01 8.6703674561e+01
1.4543507768e+00 2.0523466645e-01 8.6576131319e+01
1.4443515678e+00 2.0431320716e-01 8.6671790308e+01
1.4336316362e+00 2.0336103255e-01 8.6608018697e+01
1.4726737906e+00 2.0686257788e-01 8.6639905024e+01
1.4280916441e+00 2.0283887228e-01 8.6703674561e+01
1.4609336932e+00 2.0581825734e-01 8.6608018697e+01
1.4203627743e+00 2.0213242016e-01 8.6735557792e+01
1.4274548589e+00 2.0274672635e-01 8.6863080695e+01
1.4322139416e+00 2.0317674069e-01 8.6863080695e+01
1.4300516665e+00 2.0302316414e-01 8.6671790308e+01
1.4696664782e+00 2.0658614009e-01 8.6671790308e+01
1.4144466167e+00 2.0161025989e-01 8.6671790308e+01
1.4666603103e+00 2.0630970230e-01 8.6703674561e+01
1.4711345448e+00 2.0673971664e-01 8.6576131319e+01
1.4141521544e+00 2.0154882927e-01 8.6831201452e+01
1.4558009532e+00 2.0535752769e-01 8.6608018697e+01
1.4609336932e+00 2.0581825734e-01 8.6608018697e+01
1.4467540999e+00 2.0455892964e-01 8.6544242879e+01
1.4375079490e+00 2.0366818565e-01 8.6799321227e+01
1.4642607520e+00 2.0609469513e-01 8.6703674561e+01
1.4119703039e+00 2.0136453741e-01 8.6767440011e+01
1.4689917193e+00 2.0655542478e-01 8.6544242879e+01
1.4224748961e+00 2.0231671201e-01 8.6767440011e+01
1.4085468288e+00 2.0102666900e-01 8.6894958966e+01
1.4164786865e+00 2.0179455175e-01 8.6671790308e+01
1.4127516552e+00 2.0139525272e-01 8.6958712631e+01
1.4752922301e+00 2.0704686973e-01 8.6863080695e+01
1.4266248640e+00 2.0268529573e-01 8.6799321227e+01
1.4299720118e+00 2.0302316414e-01 8.6639905024e+01
