# mp_msun mc_msun inclination_deg
1.5925100655e+00 3.1576227785e-01 7.8414305680e+01
1.4827270017e+00 3.0143793445e-01 7.8868843106e+01
1.8620938927e+00 3.5054996896e-01 7.6882755117e+01
1.6759827469e+00 3.2676132725e-01 7.7861368776e+01
1.6287348778e+00 3.2087811478e-01 7.7926478737e+01
1.7257788231e+00 3.3341191525e-01 7.7437761730e+01
1.8456665588e+00 3.4824784235e-01 7.7111435866e+01
1.6680807053e+00 3.2522657617e-01 7.8284303252e+01
1.8636543634e+00 3.5208472004e-01 7.6064270422e+01
1.7127275015e+00 3.3136558048e-01 7.7763673958e+01
1.6090791314e+00 3.1806440447e-01 7.8219279136e+01
1.7591018180e+00 3.3801616849e-01 7.7046119985e+01
1.6287308913e+00 3.2011073924e-01 7.8511767794e+01
1.6228927523e+00 3.1985494739e-01 7.8154239625e+01
1.8106209343e+00 3.4287621357e-01 7.7926478737e+01
1.8064844697e+00 3.4364358911e-01 7.7078780061e+01
1.7207987789e+00 3.3238874787e-01 7.7731101004e+01
1.7835880172e+00 3.4031829511e-01 7.7470371366e+01
1.7914306122e+00 3.4159725434e-01 7.7242016626e+01
1.8679879298e+00 3.5182892820e-01 7.6522967901e+01
1.6701406801e+00 3.2573815986e-01 7.8089184626e+01
1.8515974425e+00 3.4978259343e-01 7.6588423605e+01
1.8107274486e+00 3.4389938096e-01 7.7242016626e+01
1.7143432653e+00 3.3392349895e-01 7.6195418488e+01
1.6239214427e+00 3.2011073924e-01 7.8056651288e+01
1.8461010888e+00 3.4850363419e-01 7.6980786973e+01
1.7514938904e+00 3.3724879295e-01 7.6948114011e+01
1.6436436002e+00 3.2266865771e-01 7.7959027778e+01
1.8390159004e+00 3.4850363419e-01 7.6457494272e+01
1.8551595412e+00 3.4978259343e-01 7.6850069159e+01
1.8134989758e+00 3.4364358911e-01 7.7633357928e+01
1.6387519866e+00 3.2292444955e-01 7.7339907955e+01
1.5207355602e+00 3.0757693877e-01 7.7796242897e+01
1.6701738056e+00 3.2522657617e-01 7.8479284181e+01
1.5014062542e+00 3.0399585292e-01 7.8706591289e+01
1.5105299083e+00 3.0578639584e-01 7.8186761311e+01
1.7309406626e+00 3.3417929079e-01 7.7339907955e+01
1.7594308039e+00 3.3776037664e-01 7.7242016626e+01
1.6056238178e+00 3.1755282078e-01 7.8284303252e+01
1.5795374375e+00 3.1473911047e-01 7.7959027778e+01
1.7987879969e+00 3.4287621357e-01 7.6980786973e+01
1.8116488064e+00 3.4441096465e-01 7.6980786973e+01
2.0924558418e+00 3.7894286392e-01 7.5900230435e+01
1.7667168360e+00 3.3878354403e-01 7.7144087413e+01
1.4731798897e+00 3.0041476707e-01 7.8706591289e+01
1.6804196414e+00 3.2752870279e-01 7.7698524022e+01
1.6045508152e+00 3.1806440447e-01 7.7796242897e+01
1.6232208592e+00 3.1959915555e-01 7.8381810769e+01
2.0502333084e+00 3.7485019437e-01 7.5506049753e+01
1.6004668771e+00 3.1729702893e-01 7.7991572876e+01
1.9205345586e+00 3.5643318143e-01 7.7502976878e+01
1.3138681220e+00 2.7867246012e-01 7.9711128597e+01
1.7464060606e+00 3.3520245818e-01 7.7926478737e+01
1.7307423057e+00 3.3469087449e-01 7.6980786973e+01
1.6472296842e+00 3.2369182509e-01 7.7535578278e+01
1.7087163753e+00 3.3110978864e-01 7.7600768791e+01
1.6377562995e+00 3.2190128217e-01 7.7991572876e+01
1.7175393592e+00 3.3213295602e-01 7.7633357928e+01
1.5102111057e+00 3.0476322846e-01 7.8998579435e+01
